Time [s],Sheep0S,Sheep1,Sheep2
22.313553114,0,1,1
22.313553404,0,0,1
22.313553620,0,0,0
22.313566498,1,0,0
22.313566506,1,0,1
22.313566584,1,1,1
22.413551168,1,0,1
22.413551252,1,0,0
22.413551624,0,0,0
22.413564876,1,0,0
22.413564898,1,0,1
22.413564940,1,1,1
22.513549560,0,1,1
22.513549606,0,0,1
22.513550314,0,0,0
22.513563248,1,0,0
22.513563272,1,0,1
22.513563296,1,1,1
22.613547918,0,1,1
22.613548270,0,0,1
22.613548488,0,0,0
22.613561600,0,0,1
22.613561608,1,0,1
22.613561690,1,1,1
22.713546264,0,1,1
22.713546798,0,1,0
22.713547042,0,0,0
22.713559976,0,0,1
22.713559996,1,0,1
22.713560056,1,1,1
22.813544752,1,0,1
22.813545476,1,0,0
22.813545504,0,0,0
22.813558334,1,0,0
22.813558336,1,0,1
22.813558392,1,1,1
22.913543450,1,0,1
22.913543716,1,0,0
22.913544158,0,0,0
22.913556714,1,0,0
22.913556716,1,0,1
22.913556784,1,1,1
23.013541450,1,0,1
23.013542024,0,0,1
23.013542904,0,0,0
23.013555074,0,0,1
23.013555104,1,0,1
23.013555120,1,1,1
23.113539876,1,0,1
23.113540026,0,0,1
23.113540458,0,0,0
23.113553454,1,0,0
23.113553462,1,0,1
23.113553498,1,1,1
23.213538230,1,1,0
23.213538456,0,1,0
23.213538558,0,0,0
23.213551808,0,0,1
23.213551840,1,0,1
23.213551844,1,1,1
23.313536678,0,1,1
23.313537164,0,1,0
23.313539808,0,0,0
23.313550166,0,0,1
23.313550190,1,0,1
23.313550236,1,1,1
23.413535042,1,0,1
23.413535318,0,0,1
23.413535578,0,0,0
23.413548572,1,0,1
23.413548606,1,1,1
23.513533232,0,1,1
23.513533278,0,0,1
23.513533896,0,0,0
23.513546920,1,0,0
23.513546940,1,0,1
23.513546974,1,1,1
23.613531586,0,1,1
23.613531986,0,0,1
23.613532070,0,0,0
23.613545276,1,0,0
23.613545288,1,0,1
23.613545352,1,1,1
23.713530414,0,1,1
23.713530644,0,0,1
23.713531004,0,0,0
23.713543648,1,0,0
23.713543682,1,0,1
23.713543694,1,1,1
23.813528114,1,0,1
23.813529230,0,0,1
23.813529408,0,0,0
23.813542026,1,0,0
23.813542046,1,0,1
23.813542102,1,1,1
23.913526742,1,0,1
23.913527504,0,0,1
23.913527622,0,0,0
23.913540408,1,0,1
23.913540474,1,1,1
24.013525102,1,0,1
24.013525630,0,0,1
24.013525666,0,0,0
24.013538758,1,0,1
24.013538812,1,1,1
24.113522944,1,0,1
24.113523332,0,0,1
24.113523734,0,0,0
24.113537118,0,0,1
24.113537138,1,0,1
24.113537208,1,1,1
24.213522114,1,0,1
24.213522260,0,0,1
24.213523234,0,0,0
24.213535470,1,0,0
24.213535484,1,0,1
24.213535570,1,1,1
24.313520356,0,1,1
24.313520750,0,0,1
24.313520926,0,0,0
24.313533868,1,0,0
24.313533882,1,0,1
24.313533902,1,1,1
24.413518338,1,0,1
24.413519138,0,0,1
24.413519248,0,0,0
24.413532216,1,0,0
24.413532238,1,0,1
24.413532284,1,1,1
24.513516900,0,1,1
24.513516912,0,0,1
24.513517568,0,0,0
24.513530586,1,0,0
24.513530602,1,0,1
24.513530644,1,1,1
24.613515044,1,0,1
24.613515288,0,0,1
24.613515676,0,0,0
24.613528936,0,0,1
24.613528976,1,0,1
24.613529028,1,1,1
24.713513630,0,1,1
24.713514374,0,0,1
24.713514552,0,0,0
24.713527316,0,0,1
24.713527320,1,0,1
24.713527396,1,1,1
24.813511810,1,0,1
24.813512050,1,0,0
24.813512836,0,0,0
24.813525668,1,0,0
24.813525692,1,0,1
24.813525764,1,1,1
24.913510432,1,0,1
24.913511092,0,0,1
24.913511242,0,0,0
24.913524042,1,0,0
24.913524070,1,0,1
24.913524122,1,1,1
25.013509314,1,0,1
25.013509592,0,0,1
25.013510078,0,0,0
25.013522402,1,0,0
25.013522414,1,0,1
25.013522504,1,1,1
25.113507330,1,0,1
25.113507702,0,0,1
25.113507738,0,0,0
25.113520772,0,0,1
25.113520782,1,0,1
25.113520846,1,1,1
25.213505808,0,1,1
25.213505894,0,0,1
25.213506918,0,0,0
25.213519148,0,0,1
25.213519150,1,0,1
25.213519228,1,1,1
25.313504022,1,1,0
25.313504072,0,1,0
25.313507938,0,0,0
25.313517500,1,0,0
25.313517516,1,0,1
25.313517598,1,1,1
25.413502314,1,0,1
25.413502442,0,0,1
25.413502972,0,0,0
25.413515870,1,0,0
25.413515884,1,0,1
25.413515962,1,1,1
25.513500570,1,0,1
25.513501030,1,0,0
25.513501186,0,0,0
25.513514266,1,0,1
25.513514308,1,1,1
25.613498708,1,0,1
25.613498970,0,0,1
25.613499436,0,0,0
25.613512610,0,0,1
25.613512614,1,0,1
25.613512694,1,1,1
25.713497752,0,1,1
25.713498006,0,1,0
25.713498066,0,0,0
25.713510986,0,0,1
25.713510988,1,0,1
25.713511040,1,1,1
25.813495494,1,0,1
25.813496302,1,0,0
25.813496960,0,0,0
25.813509354,0,0,1
25.813509358,1,0,1
25.813509394,1,1,1
25.913494054,1,0,1
25.913494308,0,0,1
25.913494726,0,0,0
25.913507692,1,0,0
25.913507730,1,0,1
25.913507784,1,1,1
26.013492970,1,0,1
26.013493272,0,0,1
26.013493610,0,0,0
26.013506066,0,0,1
26.013506074,1,0,1
26.013506160,1,1,1
26.113490708,1,0,1
26.113491340,0,0,1
26.113491408,0,0,0
26.113504444,1,0,0
26.113504454,1,0,1
26.113504484,1,1,1
26.213489170,1,0,1
26.213489200,1,0,0
26.213489428,0,0,0
26.213502810,0,0,1
26.213502812,1,0,1
26.213502876,1,1,1
26.313487520,0,1,1
26.313487946,0,1,0
26.313488306,0,0,0
26.313501162,1,0,0
26.313501204,1,0,1
26.313501220,1,1,1
