Time [s],Sheep0S,Sheep1,Sheep2
61.543503930,1,0,1
61.543503990,1,1,1
61.643488774,0,1,1
61.643488896,0,0,1
61.643489390,0,0,0
61.643502260,1,0,0
61.643502294,1,0,1
61.643502332,1,1,1
61.743486860,1,0,1
61.743487454,0,0,1
61.743487600,0,0,0
61.743500604,1,0,0
61.743500640,1,0,1
61.743500672,1,1,1
61.843485382,1,0,1
61.843485568,0,0,1
61.843485956,0,0,0
61.843498958,1,0,1
61.843499026,1,1,1
61.943483630,1,0,1
61.943484046,0,0,1
61.943484568,0,0,0
61.943497294,0,0,1
61.943497312,1,0,1
61.943497360,1,1,1
62.043481978,0,1,1
62.043482406,0,0,1
62.043483898,0,0,0
62.043495630,0,0,1
62.043495634,1,0,1
62.043495704,1,1,1
62.143480056,1,0,1
62.143480384,0,0,1
62.143480826,0,0,0
62.143493986,0,0,1
62.143493994,1,0,1
62.143494046,1,1,1
62.243479052,1,0,1
62.243479068,0,0,1
62.243479370,0,0,0
62.243492326,1,0,0
62.243492356,1,0,1
62.243492404,1,1,1
62.343477216,0,1,1
62.343477504,0,0,1
62.343478062,0,0,0
62.343490660,1,0,0
62.343490700,1,0,1
62.343490750,1,1,1
62.443475240,1,0,1
62.443475532,0,0,1
62.443475964,0,0,0
62.443489022,1,0,0
62.443489044,1,0,1
62.443489100,1,1,1
62.543473262,0,1,1
62.543473270,0,1,0
62.543473560,0,0,0
62.543487346,1,0,0
62.543487388,1,0,1
62.543487444,1,1,1
62.643472134,0,1,1
62.643472278,0,0,1
62.643472804,0,0,0
62.643485700,1,0,0
62.643485754,1,0,1
62.643485762,1,1,1
62.743470200,1,0,1
62.743470370,0,0,1
62.743470888,0,0,0
62.743484064,1,0,0
62.743484088,1,0,1
62.743484100,1,1,1
62.843468966,0,1,1
62.843468982,0,0,1
62.843469274,0,0,0
62.843482392,1,0,0
62.843482432,1,0,1
62.843482448,1,1,1
62.943466986,1,0,1
62.943467478,0,0,1
62.943467716,0,0,0
62.943480744,1,0,0
62.943480754,1,0,1
62.943480802,1,1,1
63.043465404,0,1,1
63.043465882,0,0,1
63.043466846,0,0,0
63.043479100,1,0,0
63.043479134,1,1,1
63.143463466,1,0,1
63.143463744,0,0,1
63.143464346,0,0,0
63.143477440,1,0,0
63.143477460,1,0,1
