Time [s],Sheep0S,Sheep1,Sheep2
58.913187698,1,1,1
59.013172568,1,1,0
59.013172622,1,0,0
59.013172904,0,0,0
59.013186004,1,0,0
59.013186044,1,1,0
59.013186054,1,1,1
59.113170318,0,1,1
59.113170444,0,1,0
59.113170454,0,0,0
59.113184390,1,0,0
59.113184408,1,1,0
59.113184410,1,1,1
59.213169338,1,0,1
59.213169764,0,0,1
59.213169974,0,0,0
59.213182742,1,0,0
59.213182774,1,1,0
59.213182780,1,1,1
59.313167482,1,0,1
59.313167644,0,0,1
59.313168274,0,0,0
59.313181114,1,0,0
59.313181126,1,1,0
59.313181142,1,1,1
59.413165228,1,0,1
59.413165808,0,0,1
59.413166574,0,0,0
59.413179486,0,1,0
59.413179496,1,1,0
59.413179522,1,1,1
59.513164200,1,0,1
59.513164380,0,0,1
59.513164756,0,0,0
59.513177840,1,0,0
59.513177842,1,1,0
59.513177874,1,1,1
59.613162372,1,1,0
59.613162510,0,1,0
59.613162962,0,0,0
59.613176196,1,0,0
59.613176212,1,1,0
59.613176260,1,1,1
59.713161012,1,0,1
59.713161146,0,0,1
59.713162234,0,0,0
59.713174564,0,1,0
59.713174572,1,1,0
59.713174610,1,1,1
59.813159518,0,1,1
59.813159580,0,0,1
59.813160082,0,0,0
59.813172942,1,0,0
59.813172950,1,0,1
59.813172952,1,1,1
59.913157052,1,0,1
59.913158264,0,0,1
59.913158782,0,0,0
59.913171288,0,1,0
59.913171310,1,1,0
59.913171358,1,1,1
60.013156036,1,0,1
60.013156230,0,0,1
60.013156590,0,0,0
60.013169656,1,0,0
60.013169674,1,1,0
60.013169724,1,1,1
60.113153960,1,0,1
60.113154088,1,0,0
60.113154584,0,0,0
60.113168030,0,1,0
60.113168054,1,1,0
60.113168086,1,1,1
60.213152772,1,0,1
60.213153308,0,0,1
60.213153460,0,0,0
60.213166390,0,1,0
60.213166412,1,1,0
60.213166448,1,1,1
60.313151056,1,0,1
60.313151154,0,0,1
60.313152030,0,0,0
60.313164756,1,0,0
60.313164788,1,1,0
60.313164812,1,1,1
60.413148964,1,0,1
60.413149726,0,0,1
60.413150676,0,0,0
60.413163140,0,1,0
60.413163154,1,1,0
60.413163184,1,1,1
60.513147880,1,0,1
60.513148168,0,0,1
60.513148540,0,0,0
60.513161512,1,0,0
60.513161518,1,0,1
60.513161520,1,1,1
60.613146178,0,1,1
60.613146182,0,0,1
60.613146204,0,0,0
60.613159866,1,0,0
60.613159868,1,1,0
60.613159916,1,1,1
60.713144542,1,0,1
60.713144842,0,0,1
60.713145722,0,0,0
60.713158226,1,0,0
60.713158230,1,1,0
60.713158278,1,1,1
60.813142840,1,0,1
60.813143178,0,0,1
60.813143632,0,0,0
60.813156606,1,0,0
60.813156616,1,1,0
60.813156656,1,1,1
60.913140686,1,0,1
60.913141740,0,0,1
60.913142072,0,0,0
60.913154934,0,1,0
60.913154946,1,1,0
60.913155024,1,1,1
61.013139648,1,0,1
61.013140162,1,0,0
61.013140176,0,0,0
61.013153318,1,0,0
61.013153332,1,1,0
61.013153384,1,1,1
61.113137796,1,1,0
61.113137968,1,0,0
61.113138310,0,0,0
61.113151694,1,0,0
61.113151698,1,1,0
61.113151740,1,1,1
61.213136438,1,0,1
61.213136980,0,0,1
61.213137136,0,0,0
61.213150038,0,1,0
61.213150044,1,1,0
61.213150096,1,1,1
61.313134658,1,0,1
61.313134972,0,0,1
61.313135798,0,0,0
61.313148434,0,1,0
61.313148444,1,1,0
61.313148502,1,1,1
61.413132508,1,0,1
61.413133098,0,0,1
61.413133300,0,0,0
61.413146756,0,1,0
61.413146784,1,1,0
61.413146854,1,1,1
61.513131488,1,0,1
61.513131686,0,0,1
61.513132294,0,0,0
61.513145144,1,0,0
61.513145158,1,1,0
61.513145194,1,1,1
61.613129630,1,1,0
61.613129824,0,1,0
61.613129842,0,0,0
61.613143510,1,0,0
61.613143530,1,1,0
61.613143586,1,1,1
61.713128424,1,0,1
61.713128460,0,0,1
61.713129258,0,0,0
61.713141886,1,0,0
61.713141888,1,1,0
61.713141940,1,1,1
61.813126828,0,1,1
61.813127062,0,0,1
61.813127404,0,0,0
61.813140256,1,0,0
61.813140258,1,1,0
61.813140446,1,1,1
61.913124362,1,0,1
61.913125360,0,0,1
61.913125636,0,0,0
61.913138636,1,0,0
61.913138654,1,1,0
61.913138666,1,1,1
62.013123354,1,0,1
62.013123538,0,0,1
62.013123760,0,0,0
62.013136966,1,0,0
62.013136992,1,1,0
62.013137034,1,1,1
62.113121692,1,0,1
62.113121832,1,0,0
62.113121936,0,0,0
62.113135362,1,0,0
62.113135382,1,1,0
62.113135426,1,1,1
62.213120118,1,0,1
62.213120572,0,0,1
62.213120838,0,0,0
62.213133694,1,0,0
62.213133756,1,1,0
62.213133806,1,1,1
62.313118426,1,0,1
62.313118428,0,0,1
62.313119282,0,0,0
62.313132074,1,0,0
62.313132116,1,1,0
62.313132152,1,1,1
62.413116206,1,0,1
62.413116752,0,0,1
62.413117388,0,0,0
62.413130440,1,0,0
62.413130484,1,1,0
62.413130504,1,1,1
62.513115180,1,0,1
62.513115378,0,0,1
62.513115952,0,0,0
62.513128796,1,0,0
62.513128862,1,1,0
62.513128898,1,1,1
62.613113300,1,1,0
62.613113456,0,1,0
62.613113540,0,0,0
62.613127188,1,0,0
62.613127230,1,1,0
62.613127256,1,1,1
62.713112034,0,1,1
62.713112098,0,0,1
62.713113110,0,0,0
62.713125548,1,0,0
62.713125608,1,1,0
62.713125618,1,1,1
62.813110240,1,0,1
62.813110482,0,0,1
62.813111054,0,0,0
62.813123906,1,0,0
62.813123972,1,1,0
62.813123998,1,1,1
62.913108046,1,0,1
62.913108960,0,0,1
62.913109762,0,0,0
62.913122254,1,0,0
62.913122338,1,1,0
62.913122390,1,1,1
63.013107004,1,0,1
63.013107298,1,0,0
63.013107404,0,0,0
63.013120614,1,0,0
63.013120688,1,1,0
63.013120752,1,1,1
63.113105048,1,1,0
63.113105394,1,0,0
63.113105522,0,0,0
63.113118992,1,0,0
63.113119080,1,1,0
63.113119136,1,1,1
63.213103746,1,0,1
63.213104314,0,0,1
63.213104476,0,0,0
63.213117348,1,0,0
63.213117448,1,1,0
63.213117502,1,1,1
63.313102004,1,0,1
63.313102284,0,0,1
63.313102960,0,0,0
63.313115754,1,0,0
63.313115820,1,1,0
63.313115864,1,1,1
63.413100006,1,0,1
63.413100390,0,0,1
63.413101460,0,0,0
63.413114078,1,0,0
63.413114188,1,1,0
63.413114238,1,1,1
63.513098896,1,0,1
63.513099068,0,0,1
63.513099658,0,0,0
63.513112440,1,0,0
63.513112568,1,1,0
63.513112606,1,1,1
63.613097238,1,0,1
63.613097340,0,0,1
63.613097428,0,0,0
63.613110812,1,0,0
