V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
3,0;0,007;2,99995;0,00485264;1,80318;-0,00700059;0,8671248549544034
3,0;0,007;2,99996;0,004853;1,80095;-0,0070005;0,865974213745063
3,0;0,008;2,99993;0,00554632;1,80243;-0,00800046;0,8666770999267561
3,0;0,008;2,99994;0,00554915;1,80406;-0,00800047;0,8670166650466957
3,0;0,008;2,99994;0,0055471;1,80387;-0,00800049;0,8672479036463966
3,0;0,008;2,99994;0,00554345;1,80239;-0,00800054;0,8671123396822054
3,0;0,008;2,99993;0,00554696;1,80346;-0,00800049;0,8670755614932601
3,0;0,008;2,99994;0,005546;1,80379;-0,0080005;0,8673825294633071
3,0;0,008;2,99993;0,00554737;1,8014;-0,00800049;0,8660211340855277
3,0;0,008;2,99995;0,00554509;1,80376;-0,00800044;0,8675010488540041
3,0;0,008;2,99995;0,00554527;1,80309;-0,00800043;0,8671495862016513
3,0;0,008;2,99994;0,00554683;1,80331;-0,00800048;0,8670197897707838
3,0;0,009;2,99994;0,00623685;1,80379;-0,00900018;0,8676794309834585
3,0;0,009;2,99995;0,00623322;1,80332;-0,00900025;0,867962376857244
3,0;0,009;2,99995;0,00624;1,8038;-0,00900019;0,8672443003323559
3,0;0,009;2,99995;0,00623813;1,80309;-0,00900021;0,8671647391776446
3,0;0,009;2,99996;0,00623519;1,80175;-0,00900015;0,8669201996510335
3,0;0,009;2,99997;0,00623777;1,80354;-0,00900014;0,8674186885349616
3,0;0,009;2,99996;0,00623654;1,80248;-0,00900023;0,8670914148128976
3,0;0,009;2,99996;0,00624112;1,80287;-0,00900026;0,8666454685342085
3,0;0,009;2,99996;0,0062407;1,80384;-0,00900028;0,8671720344203164
3,0;0,009;2,99995;0,00623657;1,80255;-0,00900038;0,8671382596214903
3,0;0,01;2,99995;0,00692453;1,80203;-0,00999997;0,867473858949658
3,0;0,01;2,99995;0,00693099;1,80367;-0,00999998;0,8674549399472857
3,0;0,01;2,99996;0,00692765;1,80285;-0,00999994;0,8674722409842112
3,0;0,01;2,99997;0,00692872;1,80332;-0,00999993;0,8675606316963308
3,0;0,01;2,99996;0,00692935;1,80224;-0,00999987;0,8669599124278979
3,0;0,01;2,99997;0,00692928;1,80296;-0,00999989;0,8673138705233301
3,0;0,01;2,99995;0,00692478;1,80324;-0,0099999;0,8680189222860334
3,0;0,01;2,99994;0,00692654;1,80101;-0,00999993;0,8667306782310128
3,0;0,01;2,99994;0,00693035;1,80282;-0,00999991;0,8671230319856998
3,0;0,01;2,99994;0,00692845;1,80286;-0,00999996;0,8673844060056369
3,0;0,02;2,99996;0,0137262;1,79835;-0,0200003;0,8734638642058669
3,0;0,02;2,99994;0,0137262;1,79768;-0,0200002;0,873139898626291
3,0;0,02;2,99993;0,0137249;1,79773;-0,02;0,8732410669717668
3,0;0,02;2,99993;0,0137253;1,79753;-0,0200001;0,8731228370017711
3,0;0,02;2,99993;0,0137259;1,79754;-0,0200003;0,8730982581872407
3,0;0,02;2,99994;0,0137249;1,79707;-0,0200003;0,8729306582478918
3,0;0,02;2,99991;0,0137236;1,79736;-0,0200003;0,8731629619179169
3,0;0,02;2,99993;0,0137251;1,79735;-0,0200002;0,873052491695088
3,0;0,02;2,99992;0,013725;1,79777;-0,0200005;0,8732788766291814
3,0;0,02;2,99993;0,0137254;1,79754;-0,0200001;0,8731213329488399
3,0;0,03;2,99991;0,0204611;1,79557;-0,0300016;0,8776261468456698
3,0;0,03;2,99989;0,020462;1,79556;-0,0300015;0,8775855834747824
3,0;0,03;2,9999;0,020462;1,79553;-0,0300015;0,877567995546745
3,0;0,03;2,99989;0,0204613;1,79551;-0,0300012;0,8775823925235589
3,0;0,03;2,9999;0,0204592;1,79558;-0,0300012;0,8777037617580395
3,0;0,03;2,99991;0,0204614;1,79552;-0,0300014;0,877582990735313
3,0;0,03;2,99992;0,0204639;1,79551;-0,0300016;0,8774738171270009
3,0;0,03;2,99991;0,0204609;1,79541;-0,0300014;0,8775506709038052
3,0;0,03;2,99991;0,0204628;1,79572;-0,0300013;0,8776177698477413
3,0;0,03;2,9999;0,0204634;1,79572;-0,0300012;0,8775920377469129
3,0;0,04;2,99988;0,027457;1,79664;-0,0400023;0,8725474642324004
3,0;0,04;2,99988;0,0274559;1,79673;-0,0400023;0,8726261329052661
3,0;0,04;2,99986;0,0274533;1,79676;-0,0400022;0,8727269844305424
3,0;0,04;2,99986;0,0274619;1,79681;-0,040002;0,8724735966262696
3,0;0,04;2,99987;0,027457;1,79688;-0,0400023;0,8726669304739326
3,0;0,04;2,99986;0,0274617;1,79697;-0,0400023;0,8725641860533899
3,0;0,04;2,99989;0,0274579;1,7969;-0,0400022;0,8726400401454033
3,0;0,04;2,99989;0,0274593;1,79685;-0,0400021;0,8725690870973484
3,0;0,04;2,99988;0,0274581;1,79655;-0,0400023;0,8724688018626321
3,0;0,04;2,99989;0,0274536;1,79668;-0,0400023;0,8726720447447963
3,0;0,05;2,99988;0,0344105;1,79445;-0,0500027;0,8692204826275904
3,0;0,05;2,99989;0,0344097;1,79462;-0,0500028;0,8693218809188867
3,0;0,05;2,9999;0,0344126;1,79465;-0,0500026;0,8692567783174472
3,0;0,05;2,99989;0,0344133;1,79456;-0,0500027;0,8692001410014282
3,0;0,05;2,99989;0,0344149;1,79434;-0,0500027;0,8690531779316851
3,0;0,05;2,99989;0,0344127;1,79458;-0,0500026;0,869223244742619
3,0;0,05;2,9999;0,0344088;1,7945;-0,0500025;0,8692783758086859
3,0;0,05;2,99991;0,0344119;1,79478;-0,0500025;0,8693327921966922
3,0;0,05;2,99991;0,0344078;1,79446;-0,0500026;0,8692831035087509
3,0;0,05;2,99991;0,034408;1,79466;-0,0500027;0,8693766740112177
3,0;0,06;2,99986;0,0410206;1,7933;-0,0600021;0,8744125925355153
3,0;0,06;2,99987;0,0410237;1,79316;-0,060002;0,8742738863425454
3,0;0,06;2,99988;0,0410214;1,79319;-0,0600019;0,8743331612722548
3,0;0,06;2,99989;0,04102;1,79321;-0,0600021;0,8743727538252868
3,0;0,06;2,99989;0,0410179;1,79329;-0,060002;0,8744550720065856
3,0;0,06;2,99989;0,0410225;1,7934;-0,0600019;0,8744091917818894
3,0;0,06;2,99988;0,0410207;1,79327;-0,060002;0,8743885461375039
3,0;0,06;2,99988;0,041022;1,79321;-0,0600017;0,8743272102375814
3,0;0,06;2,99988;0,0410161;1,79302;-0,0600021;0,8743661546949979
3,0;0,06;2,99988;0,0410215;1,79314;-0,060002;0,8743081077939231
3,0;0,07;2,99988;0,0480828;1,79256;-0,0700008;0,8699275241468117
3,0;0,07;2,99988;0,0480815;1,79269;-0,0700005;0,8700104067305479
3,0;0,07;2,9999;0,048084;1,79281;-0,0700004;0,8700163637986559
3,0;0,07;2,9999;0,0480822;1,7925;-0,0700005;0,8698997336456964
3,0;0,07;2,9999;0,0480786;1,79248;-0,0700006;0,8699564055290289
3,0;0,07;2,9999;0,048086;1,79272;-0,0700008;0,8699414755270366
3,0;0,07;2,99991;0,0480828;1,79275;-0,0700006;0,8700085447756585
3,0;0,07;2,9999;0,0480883;1,79256;-0,0700007;0,869820986347017
3,0;0,07;2,99989;0,0480896;1,79278;-0,0700007;0,8699071221872624
3,0;0,07;2,9999;0,0480873;1,79267;-0,0700007;0,869892452178514
3,0;0,08;2,9999;0,054913;1,7919;-0,0799987;0,8701913269573917
3,0;0,08;2,9999;0,054916;1,79195;-0,0799989;0,8701702447490474
3,0;0,08;2,99988;0,0549072;1,79196;-0,0799987;0,8703181905724228
3,0;0,08;2,99988;0,0549125;1,79186;-0,0799988;0,870186714399299
3,0;0,08;2,99988;0,0549159;1,79178;-0,0799988;0,870093990406835
3,0;0,08;2,99989;0,0549149;1,79187;-0,0799988;0,8701506392732965
3,0;0,08;2,99988;0,0549088;1,79192;-0,0799989;0,8702755792788969
3,0;0,08;2,99989;0,0549121;1,79184;-0,0799988;0,8701804397081004
3,0;0,08;2,99989;0,0549209;1,79185;-0,0799989;0,8700469534596718
3,0;0,08;2,99989;0,0549165;1,79199;-0,079999;0,870185734348431
3,25;5e-07;3,24929;1,05274e-06;1,80633;-5,00055e-07;0,2640616120533073
3,25;5e-07;3,24875;7,65486e-07;1,79895;-5,00058e-07;0,3617311653706851
3,25;5e-07;3,24921;1,05274e-06;1,80678;-5,00065e-07;0,2641391813908718
3,25;5e-07;3,24856;1,0285e-06;1,799;-5,00068e-07;0,269255782681091
3,25;5e-07;3,24913;1,05274e-06;1,80611;-5,00064e-07;0,2640472050510073
3,25;5e-07;3,24886;1,05273e-06;1,80178;-5,00064e-07;0,2634385673464737
3,25;5e-07;3,24875;1,05273e-06;1,8025;-5,00055e-07;0,26354801870657646
3,25;5e-07;3,24929;1,05272e-06;1,80057;-5,00053e-07;0,263223524024046
3,25;5e-07;3,24871;1,05272e-06;1,80239;-5,0005e-07;0,2635350483771869
3,25;5e-07;3,24921;1,05271e-06;1,80398;-5,00059e-07;0,2637341913757464
3,25;6e-07;3,24823;8,55256e-07;1,79817;-6,00058e-07;0,38840165805569965
3,25;6e-07;3,24561;8,55257e-07;1,80507;-6,00052e-07;0,39020242648639003
3,25;6e-07;3,2437;8,55252e-07;1,80319;-6,00054e-07;0,39002913163436415
3,25;6e-07;3,24171;8,55251e-07;1,80473;-6,00058e-07;0,3906049264332522
3,25;6e-07;3,23986;8,55258e-07;1,80115;-6,0006e-07;0,39005079810339227
3,25;6e-07;3,23797;8,55258e-07;1,79822;-6,00061e-07;0,38964423872037307
3,25;6e-07;3,23602;8,55262e-07;1,79959;-6,00043e-07;0,39016254138684736
3,25;6e-07;3,23467;8,55259e-07;1,80116;-6,00039e-07;0,39066467110005115
3,25;6e-07;3,23346;8,55262e-07;1,80295;-6,00046e-07;0,39120244343018995
3,25;6e-07;3,23209;8,55256e-07;1,80469;-6,00042e-07;0,39174610456056363
3,25;7e-07;3,24431;1,22514e-06;1,80448;-7,00047e-07;0,31781267007303393
3,25;7e-07;3,24954;1,44339e-06;1,80294;-7,00041e-07;0,2690909991357593
3,25;7e-07;3,24948;1,22903e-06;1,80059;-7,00047e-07;0,3156208466149577
3,25;7e-07;3,24971;8,86503e-07;1,80141;-7,00043e-07;0,43773620668853724
3,25;7e-07;3,24954;1,19237e-06;1,80612;-7,00039e-07;0,3263141523042112
3,25;7e-07;3,24943;1,3698e-06;1,80202;-7,00039e-07;0,2834115171276687
3,25;7e-07;3,24937;1,17581e-06;1,80066;-7,00034e-07;0,3299244756036658
3,25;7e-07;3,24991;1,20743e-06;1,80517;-7,00043e-07;0,3220397851902368
3,25;7e-07;3,24949;1,18881e-06;1,80368;-7,00041e-07;0,32685513461562843
3,25;7e-07;3,24948;1,46267e-06;1,79922;-7,00038e-07;0,26499987140233855
3,25;8e-07;3,24963;1,72258e-06;1,80526;-8,00026e-07;0,25800643906247367
3,25;8e-07;3,24979;1,46847e-06;1,8059;-8,00025e-07;0,3027449307705787
3,25;8e-07;3,24937;1,42533e-06;1,8047;-8,00024e-07;0,3117406533725679
3,25;8e-07;3,24906;9,49019e-07;1,80331;-8,00016e-07;0,46788209402540787
3,25;8e-07;3,24939;1,07861e-06;1,80176;-8,00019e-07;0,41127372104936744
3,25;8e-07;3,24979;9,53878e-07;1,8073;-8,00025e-07;0,4664291417897344
3,25;8e-07;3,24963;7,85929e-07;1,80365;-8,00026e-07;0,5649878883502427
3,25;8e-07;3,24935;1,3889e-06;1,80013;-8,00032e-07;0,31911245625455
3,25;8e-07;3,24975;1,12524e-06;1,80441;-8,0003e-07;0,3947720378618636
3,25;8e-07;3,24927;1,17828e-06;1,80002;-8,0003e-07;0,3761398061706358
3,25;9e-07;3,24951;1,30635e-06;1,80325;-9,00011e-07;0,38231939556586614
3,25;9e-07;3,24956;1,34624e-06;1,80102;-9,00002e-07;0,37052281901993617
3,25;9e-07;3,24936;1,3811e-06;1,80107;-9,00007e-07;0,3612048095143668
3,25;9e-07;3,24929;1,31027e-06;1,80193;-9,0001e-07;0,3809219327813033
3,25;9e-07;3,2496;1,42e-06;1,80418;-9,00007e-07;0,3518904665319588
3,25;9e-07;3,24943;1,30629e-06;1,80446;-9,00008e-07;0,3826016523003335
3,25;9e-07;3,24948;1,34767e-06;1,80363;-9,00005e-07;0,37067640591663215
3,25;9e-07;3,24948;1,31216e-06;1,80277;-9,00008e-07;0,38052748372393197
3,25;9e-07;3,24974;1,35481e-06;1,80504;-9,00004e-07;0,36898121826120867
3,25;9e-07;3,24959;1,28317e-06;1,80488;-9,00006e-07;0,389565931919786
3,25;1e-06;3,24928;1,22367e-06;1,8026;-9,99977e-07;0,45335449658906923
3,25;1e-06;3,24926;1,17117e-06;1,80193;-9,99983e-07;0,47350670086092916
3,25;1e-06;3,24946;1,10579e-06;1,80256;-9,99977e-07;0,5016443061671748
3,25;1e-06;3,24919;1,60985e-06;1,80324;-9,9998e-07;0,34473416513044375
3,25;1e-06;3,2495;1,2725e-06;1,80511;-9,9998e-07;0,4365365922216838
3,25;1e-06;3,24958;1,6247e-06;1,80179;-9,99979e-07;0,3412672700422095
3,25;1e-06;3,24938;1,00726e-06;1,80111;-9,99967e-07;0,5502801091639342
3,25;1e-06;3,24921;1,18678e-06;1,80334;-9,99969e-07;0,4676448463094204
3,25;1e-06;3,24947;1,15751e-06;1,80312;-9,99959e-07;0,47936855311933596
3,25;1e-06;3,24962;1,67645e-06;1,80417;-9,99964e-07;0,3311605826525078
3,25;2e-06;3,24941;2,09956e-06;1,803;-2,00017e-06;0,5286032549248336
3,25;2e-06;3,2491;1,99789e-06;1,80288;-2,00018e-06;0,5555219838521466
3,25;2e-06;3,24923;1,94142e-06;1,80339;-2,00015e-06;0,5718106896420774
3,25;2e-06;3,24901;1,98575e-06;1,80121;-2,00017e-06;0,5584131530895413
3,25;2e-06;3,24908;1,94958e-06;1,80305;-2,00018e-06;0,569344834609497
3,25;2e-06;3,24915;1,81617e-06;1,80251;-2,00016e-06;0,610964760599566
3,25;2e-06;3,24914;1,94129e-06;1,80218;-2,00017e-06;0,5714868381727622
3,25;2e-06;3,24938;1,85422e-06;1,8039;-2,00015e-06;0,5988433909482594
3,25;2e-06;3,24898;2,22011e-06;1,80139;-2,00015e-06;0,4995152862432366
3,25;2e-06;3,24915;1,86639e-06;1,80388;-2,00018e-06;0,594983008858684
3,25;3e-06;3,24921;2,29567e-06;1,80172;-3,00037e-06;0,7247277215324647
3,25;3e-06;3,24928;2,76594e-06;1,80329;-3,00038e-06;0,6020214201088127
3,25;3e-06;3,24918;2,68889e-06;1,80185;-3,0004e-06;0,6188009668204493
3,25;3e-06;3,24916;2,63859e-06;1,80366;-3,0004e-06;0,6312346357823405
3,25;3e-06;3,24929;2,66607e-06;1,80195;-3,00038e-06;0,6241068884143115
3,25;3e-06;3,24922;2,72604e-06;1,80256;-3,00038e-06;0,6105969766220573
3,25;3e-06;3,24923;2,61881e-06;1,80348;-3,00038e-06;0,6359209713481974
3,25;3e-06;3,24909;2,64632e-06;1,80207;-3,00039e-06;0,6288473941062693
3,25;3e-06;3,2493;2,66061e-06;1,80365;-3,00038e-06;0,6259757344378992
3,25;3e-06;3,24924;2,64192e-06;1,8018;-3,00037e-06;0,6297670633003393
3,25;4e-06;3,24925;3,73026e-06;1,80213;-4,00039e-06;0,5947935063729368
3,25;4e-06;3,24922;2,85368e-06;1,80193;-4,00038e-06;0,7774183257936098
3,25;4e-06;3,24926;3,0645e-06;1,80237;-4,00034e-06;0,7240970279858201
3,25;4e-06;3,24902;3,54485e-06;1,80248;-4,00036e-06;0,6260647949710519
3,25;4e-06;3,24935;3,02214e-06;1,80373;-4,00037e-06;0,734785568276097
3,25;4e-06;3,24916;3,50304e-06;1,80222;-4,00036e-06;0,633418416956799
3,25;4e-06;3,24918;3,29376e-06;1,80248;-4,00038e-06;0,673761171953133
3,25;4e-06;3,24921;3,0288e-06;1,80261;-4,00038e-06;0,7327480064262945
3,25;4e-06;3,24906;3,18742e-06;1,803;-4,00035e-06;0,6964608239574449
3,25;4e-06;3,24921;3,44692e-06;1,80206;-4,00034e-06;0,6436609568213831
3,25;5e-06;3,24925;3,89029e-06;1,80258;-5,00031e-06;0,7130604903586407
3,25;5e-06;3,24926;3,91987e-06;1,80221;-5,00033e-06;0,7075350088171063
3,25;5e-06;3,2493;3,79585e-06;1,8023;-5,00033e-06;0,7306794561047475
3,25;5e-06;3,24933;3,86663e-06;1,8025;-5,00033e-06;0,7173770912252632
3,25;5e-06;3,24922;3,98125e-06;1,8028;-5,00034e-06;0,6968647827827427
3,25;5e-06;3,24934;3,79911e-06;1,80255;-5,00031e-06;0,7301418212567118
3,25;5e-06;3,24928;3,96346e-06;1,80257;-5,00031e-06;0,6998862342799758
3,25;5e-06;3,24929;3,71172e-06;1,80275;-5,0003e-06;0,747425454932924
3,25;5e-06;3,24922;3,87992e-06;1,80254;-5,00029e-06;0,714954188535453
3,25;5e-06;3,24927;4,03552e-06;1,80268;-5,0003e-06;0,6874314493951208
3,25;6e-06;3,24942;4,82953e-06;1,80273;-6,00034e-06;0,6892802398810401
3,25;6e-06;3,24926;3,92536e-06;1,80247;-6,00034e-06;0,8479689460331853
3,25;6e-06;3,24932;4,37892e-06;1,80275;-6,00036e-06;0,7602445523308566
3,25;6e-06;3,24943;4,75108e-06;1,80272;-6,00036e-06;0,700657951904041
3,25;6e-06;3,24925;4,1271e-06;1,80293;-6,00036e-06;0,8067297130187485
3,25;6e-06;3,24948;4,86201e-06;1,80286;-6,00037e-06;0,6847157506722844
3,25;6e-06;3,24944;4,6173e-06;1,80252;-6,00036e-06;0,7208763608806221
3,25;6e-06;3,24929;4,6689e-06;1,80199;-6,00038e-06;0,7127349986894703
3,25;6e-06;3,24934;4,9011e-06;1,80224;-6,00035e-06;0,6790480201955401
3,25;6e-06;3,24931;3,92737e-06;1,80221;-6,00036e-06;0,8474024922262025
3,25;7e-06;3,2496;4,58987e-06;1,80268;-7,00017e-06;0,8460517660143356
3,25;7e-06;3,24936;5,59124e-06;1,80222;-7,00016e-06;0,6944001519002196
3,25;7e-06;3,24957;5,48802e-06;1,80248;-7,00016e-06;0,7075169343488601
3,25;7e-06;3,24963;4,89525e-06;1,80277;-7,00017e-06;0,7933048654472902
3,25;7e-06;3,24947;5,30225e-06;1,80257;-7,00016e-06;0,7323646490767911
3,25;7e-06;3,24939;5,66217e-06;1,80247;-7,00016e-06;0,6857901890121799
3,25;7e-06;3,2495;5,10376e-06;1,80285;-7,00016e-06;0,7609581551276773
3,25;7e-06;3,24949;5,04021e-06;1,80258;-7,00015e-06;0,7704386435060472
3,25;7e-06;3,24936;5,66478e-06;1,80203;-7,00013e-06;0,685310276336141
3,25;7e-06;3,24946;5,29946e-06;1,8027;-7,00011e-06;0,7328000825135825
3,25;8e-06;3,24947;6,07834e-06;1,80233;-7,99991e-06;0,7299983722682497
3,25;8e-06;3,24954;5,65847e-06;1,80225;-7,99993e-06;0,7841160006453737
3,25;8e-06;3,24949;5,83359e-06;1,80257;-7,99991e-06;0,7607222741739168
3,25;8e-06;3,24946;5,91039e-06;1,80221;-7,99989e-06;0,7506924988829594
3,25;8e-06;3,24953;5,86446e-06;1,80261;-7,99988e-06;0,7567225384648032
3,25;8e-06;3,24944;5,87248e-06;1,80248;-7,99987e-06;0,7556545741790818
3,25;8e-06;3,24956;6,17494e-06;1,80296;-7,99988e-06;0,7188069407230088
3,25;8e-06;3,24949;5,92912e-06;1,80234;-7,99988e-06;0,7483672071858887
3,25;8e-06;3,24958;5,78938e-06;1,80295;-7,99986e-06;0,7666670175237642
3,25;8e-06;3,2495;5,75161e-06;1,80226;-7,99986e-06;0,7714252665969947
3,25;9e-06;3,24956;6,70922e-06;1,8024;-8,99975e-06;0,7440207214930281
3,25;9e-06;3,24955;6,82031e-06;1,8024;-8,99975e-06;0,7319042780405968
3,25;9e-06;3,24959;6,25756e-06;1,80249;-8,99976e-06;0,7977562217882672
3,25;9e-06;3,24953;6,66411e-06;1,80258;-8,99975e-06;0,7491387911735936
3,25;9e-06;3,24955;6,5837e-06;1,80285;-8,99974e-06;0,7583964655677442
3,25;9e-06;3,24958;6,19778e-06;1,80241;-8,99975e-06;0,805416726221549
3,25;9e-06;3,24953;6,59728e-06;1,8023;-8,99976e-06;0,7566108124508637
3,25;9e-06;3,24958;6,62241e-06;1,80241;-8,99975e-06;0,7537732755056531
3,25;9e-06;3,24957;6,20829e-06;1,80258;-8,99975e-06;0,8041315494752804
3,25;9e-06;3,24956;6,54992e-06;1,80247;-8,99973e-06;0,7621438854896415
3,25;1e-05;3,24964;7,05756e-06;1,80283;-9,99932e-06;0,7860232864067589
3,25;1e-05;3,24967;7,20456e-06;1,80248;-9,99932e-06;0,769828876986892
3,25;1e-05;3,24959;7,02425e-06;1,80247;-9,99931e-06;0,7896043787169592
3,25;1e-05;3,24968;6,97234e-06;1,80238;-9,99933e-06;0,7954229299606367
3,25;1e-05;3,24961;7,36838e-06;1,80248;-9,99931e-06;0,7527265412948516
3,25;1e-05;3,24964;7,16371e-06;1,80252;-9,9993e-06;0,7742414928297833
3,25;1e-05;3,24964;7,04872e-06;1,80256;-9,99934e-06;0,7868927683824306
3,25;1e-05;3,24962;7,03887e-06;1,80227;-9,99934e-06;0,7878719990636459
3,25;1e-05;3,24968;7,14559e-06;1,80244;-9,99933e-06;0,7761631625485392
3,25;1e-05;3,24963;7,03845e-06;1,80249;-9,99934e-06;0,7880127681229241
3,25;2e-05;3,24963;1,33336e-05;1,80274;-2,00045e-05;0,8322991637396783
3,25;2e-05;3,24959;1,28639e-05;1,80254;-2,00046e-05;0,8626081515188332
3,25;2e-05;3,24963;1,33374e-05;1,80241;-2,00042e-05;0,8318972421132127
3,25;2e-05;3,24962;1,37946e-05;1,80252;-2,00044e-05;0,8043849406407818
3,25;2e-05;3,24963;1,29957e-05;1,80279;-2,00034e-05;0,8539164247919214
3,25;2e-05;3,24963;1,30685e-05;1,80244;-2,00042e-05;0,8490286530312712
3,25;2e-05;3,24957;1,38314e-05;1,8024;-2,00036e-05;0,8021716374985873
3,25;2e-05;3,24953;1,28668e-05;1,80257;-2,00041e-05;0,8624224527069264
3,25;2e-05;3,24959;1,36723e-05;1,80267;-2,00039e-05;0,8116349823299608
3,25;2e-05;3,24961;1,34553e-05;1,80257;-2,00044e-05;0,8246943914482346
3,25;3e-05;3,24966;2,00819e-05;1,80224;-3,00058e-05;0,8286575847040996
3,25;3e-05;3,2496;2,03708e-05;1,80231;-3,00059e-05;0,81695504485502
3,25;3e-05;3,24961;2,00119e-05;1,80255;-3,00056e-05;0,83170644928197
3,25;3e-05;3,24961;2,05566e-05;1,80231;-3,00048e-05;0,8095388600022381
3,25;3e-05;3,24967;1,97338e-05;1,80228;-3,00051e-05;0,8432713749397932
3,25;3e-05;3,24964;1,98798e-05;1,80249;-3,00046e-05;0,8371695868945173
3,25;3e-05;3,24962;1,94757e-05;1,80264;-3,00046e-05;0,8546163358523924
3,25;3e-05;3,24966;2,00721e-05;1,8023;-3,00054e-05;0,8290787170605609
3,25;3e-05;3,24971;1,94405e-05;1,80251;-3,00059e-05;0,8561153874919369
3,25;3e-05;3,24963;1,97443e-05;1,80271;-3,0006e-05;0,8430596739398513
3,25;4e-05;3,24977;2,59881e-05;1,80252;-4,00061e-05;0,8538452247755974
3,25;4e-05;3,24969;2,58639e-05;1,80216;-4,00063e-05;0,8577994963639207
3,25;4e-05;3,24967;2,67437e-05;1,80235;-4,00067e-05;0,8296809287765213
3,25;4e-05;3,24979;2,6575e-05;1,80239;-4,00065e-05;0,8349313273377816
3,25;4e-05;3,2497;2,60142e-05;1,80214;-4,00072e-05;0,8528505588427429
3,25;4e-05;3,24972;2,57691e-05;1,80248;-4,00068e-05;0,8611108782182231
3,25;4e-05;3,24976;2,71343e-05;1,80226;-4,00071e-05;0,817682314469811
3,25;4e-05;3,24978;2,62435e-05;1,80238;-4,00072e-05;0,8454906329667423
3,25;4e-05;3,24976;2,66738e-05;1,80277;-4,00064e-05;0,8320197125566384
3,25;4e-05;3,2497;2,6049e-05;1,80216;-4,00065e-05;0,8517057482190145
3,25;5e-05;3,24977;3,21869e-05;1,8028;-5,00075e-05;0,8618881646965183
3,25;5e-05;3,24979;3,28338e-05;1,80253;-5,00071e-05;0,8447685262867117
3,25;5e-05;3,24984;3,29872e-05;1,8019;-5,00079e-05;0,8405467423761572
3,25;5e-05;3,24987;3,32806e-05;1,80227;-5,0008e-05;0,8333015762099041
3,25;5e-05;3,24985;3,31322e-05;1,80263;-5,00079e-05;0,8372046300455707
3,25;5e-05;3,24981;3,26903e-05;1,80226;-5,00073e-05;0,8483478700203594
3,25;5e-05;3,24981;3,30661e-05;1,80227;-5,00078e-05;0,8387193391859419
3,25;5e-05;3,24991;3,32405e-05;1,80233;-5,00069e-05;0,8343059916422471
3,25;5e-05;3,24985;3,25529e-05;1,80226;-5,00081e-05;0,8519317384064148
3,25;5e-05;3,24981;3,29887e-05;1,80247;-5,00079e-05;0,8407821644475628
3,25;6e-05;3,24987;3,89892e-05;1,80217;-6,00061e-05;0,8534554267711398
3,25;6e-05;3,24984;3,90138e-05;1,80254;-6,00055e-05;0,8530917394995227
3,25;6e-05;3,24991;3,9006e-05;1,80205;-6,00057e-05;0,8530148515830469
3,25;6e-05;3,24989;3,92686e-05;1,80178;-6,00066e-05;0,8472014733536203
3,25;6e-05;3,2499;3,9079e-05;1,80252;-6,00057e-05;0,8516460937058037
3,25;6e-05;3,2499;3,93981e-05;1,80197;-6,00052e-05;0,8444834988999572
3,25;6e-05;3,2499;3,95936e-05;1,80229;-6,0006e-05;0,840474151842239
3,25;6e-05;3,24981;3,90702e-05;1,80222;-6,00064e-05;0,8517296628212944
3,25;6e-05;3,2499;3,92032e-05;1,80206;-6,0006e-05;0,8487355794744146
3,25;6e-05;3,24989;3,96076e-05;1,80264;-6,00062e-05;0,8403456183315432
3,25;7e-05;3,24995;4,53504e-05;1,80221;-7,0006e-05;0,8560179219707226
3,25;7e-05;3,24989;4,59429e-05;1,80223;-7,00062e-05;0,8450057269918669
3,25;7e-05;3,24987;4,63718e-05;1,80238;-7,00068e-05;0,8372721454394638
3,25;7e-05;3,24992;4,60698e-05;1,80212;-7,00067e-05;0,8426249518308871
3,25;7e-05;3,24988;4,57623e-05;1,80245;-7,00063e-05;0,8484479055824136
3,25;7e-05;3,24987;4,59954e-05;1,80241;-7,00059e-05;0,844127098959152
3,25;7e-05;3,24989;4,5382e-05;1,80266;-7,00061e-05;0,8556524793651841
3,25;7e-05;3,24987;4,59082e-05;1,80243;-7,00066e-05;0,8457483112267241
3,25;7e-05;3,24992;4,57484e-05;1,80249;-7,00067e-05;0,8487189321503343
3,25;7e-05;3,24983;4,60696e-05;1,80201;-7,00063e-05;0,8425956962170728
3,25;8e-05;3,2499;5,20578e-05;1,80222;-8,00029e-05;0,8522317824191766
3,25;8e-05;3,24986;5,21653e-05;1,80207;-8,0003e-05;0,8504162842165356
3,25;8e-05;3,24987;5,21496e-05;1,8021;-8,0003e-05;0,8506838519415661
3,25;8e-05;3,24985;5,17297e-05;1,80216;-8,00025e-05;0,8576174885655466
3,25;8e-05;3,24991;5,20397e-05;1,80205;-8,00019e-05;0,8524345027958481
3,25;8e-05;3,24995;5,14619e-05;1,80229;-8,00024e-05;0,8621149824493056
3,25;8e-05;3,2499;5,20499e-05;1,80222;-8,00016e-05;0,8523472816016777
3,25;8e-05;3,24989;5,17904e-05;1,80217;-8,00022e-05;0,8566033312690469
3,25;8e-05;3,24987;5,17019e-05;1,8024;-8,00027e-05;0,8581897649967836
3,25;8e-05;3,24986;5,24122e-05;1,80203;-8,00029e-05;0,8463903527585185
3,25;9e-06;3,24961;6,81528e-06;1,80288;-8,99978e-06;0,7326284314467827
