system time [s] = value * gain + (offset); current [A] = value * gain + offset; voltage [V] = value * gain + offset
2024-10-24 11:48:52.013990; 7916; 90728
2024-10-24 11:48:52.014000; 7917; 90448
2024-10-24 11:48:52.014010; 7923; 90163
2024-10-24 11:48:52.014020; 7922; 89886
2024-10-24 11:48:52.014030; 7918; 89603
2024-10-24 11:48:52.014040; 7927; 89319
2024-10-24 11:48:52.014050; 7927; 89036
2024-10-24 11:48:52.014060; 7924; 88756
2024-10-24 11:48:52.014070; 7933; 88476
2024-10-24 11:48:52.014080; 7934; 88193
2024-10-24 11:48:52.014090; 7935; 87912
2024-10-24 11:48:52.014100; 7937; 87632
2024-10-24 11:48:52.014110; 7934; 87344
2024-10-24 11:48:52.014120; 7936; 87063
2024-10-24 11:48:52.014130; 7944; 86780
2024-10-24 11:48:52.014140; 7947; 86499
2024-10-24 11:48:52.014150; 7945; 86217
2024-10-24 11:48:52.014160; 7949; 85934
2024-10-24 11:48:52.014170; 7949; 85653
2024-10-24 11:48:52.014180; 7953; 85376
2024-10-24 11:48:52.014190; 7957; 85091
2024-10-24 11:48:52.014200; 7956; 84811
2024-10-24 11:48:52.014210; 7957; 84533
2024-10-24 11:48:52.014220; 7963; 84244
2024-10-24 11:48:52.014230; 7961; 83967
2024-10-24 11:48:52.014240; 7960; 83687
2024-10-24 11:48:52.014250; 7964; 83405
2024-10-24 11:48:52.014260; 7965; 83121
2024-10-24 11:48:52.014270; 7969; 82840
2024-10-24 11:48:52.014280; 7974; 82558
2024-10-24 11:48:52.014290; 7977; 82277
2024-10-24 11:48:52.014300; 7977; 81993
2024-10-24 11:48:52.014310; 7978; 81712
2024-10-24 11:48:52.014320; 7977; 81433
2024-10-24 11:48:52.014330; 7983; 81151
2024-10-24 11:48:52.014340; 7987; 80873
2024-10-24 11:48:52.014350; 7992; 80593
2024-10-24 11:48:52.014360; 7996; 80311
2024-10-24 11:48:52.014370; 7997; 80026
2024-10-24 11:48:52.014380; 7996; 79738
2024-10-24 11:48:52.014390; 8003; 79455
2024-10-24 11:48:52.014400; 8001; 79179
2024-10-24 11:48:52.014410; 8006; 78899
2024-10-24 11:48:52.014420; 8007; 78616
2024-10-24 11:48:52.014430; 8012; 78332
2024-10-24 11:48:52.014440; 8017; 78051
2024-10-24 11:48:52.014450; 8015; 77762
2024-10-24 11:48:52.014460; 8018; 77485
2024-10-24 11:48:52.014470; 8024; 77202
2024-10-24 11:48:52.014480; 8027; 76920
2024-10-24 11:48:52.014490; 8031; 76639
2024-10-24 11:48:52.014500; 8032; 76364
2024-10-24 11:48:52.014510; 8037; 76084
2024-10-24 11:48:52.014520; 8033; 75799
2024-10-24 11:48:52.014530; 8038; 75515
2024-10-24 11:48:52.014540; 8045; 75231
2024-10-24 11:48:52.014550; 8043; 74952
2024-10-24 11:48:52.014560; 8046; 74671
2024-10-24 11:48:52.014570; 8053; 74383
2024-10-24 11:48:52.014580; 8061; 74100
2024-10-24 11:48:52.014590; 8058; 73821
2024-10-24 11:48:52.014600; 8057; 73537
2024-10-24 11:48:52.014610; 8061; 73257
2024-10-24 11:48:52.014620; 8065; 72980
2024-10-24 11:48:52.014630; 8069; 72702
2024-10-24 11:48:52.014640; 8073; 72417
2024-10-24 11:48:52.014650; 8077; 72132
2024-10-24 11:48:52.014660; 8080; 71852
2024-10-24 11:48:52.014670; 8086; 71567
2024-10-24 11:48:52.014680; 8093; 71287
2024-10-24 11:48:52.014690; 8093; 71007
2024-10-24 11:48:52.014700; 8094; 70729
2024-10-24 11:48:52.014710; 8094; 70445
2024-10-24 11:48:52.014720; 8100; 70163
2024-10-24 11:48:52.014730; 8107; 69879
2024-10-24 11:48:52.014740; 8110; 69596
2024-10-24 11:48:52.014750; 8109; 69318
2024-10-24 11:48:52.014760; 8115; 69035
2024-10-24 11:48:52.014770; 8120; 68759
2024-10-24 11:48:52.014780; 8129; 68475
2024-10-24 11:48:52.014790; 8123; 68194
2024-10-24 11:48:52.014800; 8128; 67911
2024-10-24 11:48:52.014810; 8133; 67627
2024-10-24 11:48:52.014820; 8134; 67341
2024-10-24 11:48:52.014830; 8138; 67061
2024-10-24 11:48:52.014840; 8142; 66785
2024-10-24 11:48:52.014850; 8143; 66504
2024-10-24 11:48:52.014860; 8150; 66219
2024-10-24 11:48:52.014870; 8154; 65940
2024-10-24 11:48:52.014880; 8157; 65659
2024-10-24 11:48:52.014890; 8159; 65382
2024-10-24 11:48:52.014900; 8165; 65097
2024-10-24 11:48:52.014910; 8165; 64816
2024-10-24 11:48:52.014920; 8171; 64532
2024-10-24 11:48:52.014930; 8174; 64254
2024-10-24 11:48:52.014940; 8178; 63971
2024-10-24 11:48:52.014950; 8180; 63691
2024-10-24 11:48:52.014960; 8186; 63403
2024-10-24 11:48:52.014970; 8189; 63123
2024-10-24 11:48:52.014980; 8194; 62842
2024-10-24 11:48:52.014990; 8195; 62562
2024-10-24 11:48:52.015000; 8196; 62283
2024-10-24 11:48:52.015010; 8202; 61995
2024-10-24 11:48:52.015020; 8210; 61711
2024-10-24 11:48:52.015030; 8212; 61431
2024-10-24 11:48:52.015040; 8213; 61152
2024-10-24 11:48:52.015050; 8217; 60871
2024-10-24 11:48:52.015060; 8223; 60590
2024-10-24 11:48:52.015070; 8227; 60309
2024-10-24 11:48:52.015080; 8232; 60020
2024-10-24 11:48:52.015090; 8233; 59747
2024-10-24 11:48:52.015100; 8242; 59465
2024-10-24 11:48:52.015110; 8240; 59183
2024-10-24 11:48:52.015120; 8241; 58899
2024-10-24 11:48:52.015130; 8246; 58617
2024-10-24 11:48:52.015140; 8248; 58336
2024-10-24 11:48:52.015150; 8257; 58053
2024-10-24 11:48:52.015160; 8261; 57769
2024-10-24 11:48:52.015170; 8258; 57490
2024-10-24 11:48:52.015180; 8265; 57210
2024-10-24 11:48:52.015190; 8266; 56926
2024-10-24 11:48:52.015200; 8274; 56653
2024-10-24 11:48:52.015210; 8279; 56370
2024-10-24 11:48:52.015220; 8281; 56088
2024-10-24 11:48:52.015230; 8281; 55802
2024-10-24 11:48:52.015240; 8279; 55520
2024-10-24 11:48:52.015250; 8283; 55235
2024-10-24 11:48:52.015260; 8290; 54958
2024-10-24 11:48:52.015270; 8297; 54677
2024-10-24 11:48:52.015280; 8304; 54396
2024-10-24 11:48:52.015290; 8307; 54108
2024-10-24 11:48:52.015300; 8308; 53829
2024-10-24 11:48:52.015310; 8314; 53551
2024-10-24 11:48:52.015320; 8314; 53268
2024-10-24 11:48:52.015330; 8319; 52986
2024-10-24 11:48:52.015340; 8324; 52707
2024-10-24 11:48:52.015350; 8331; 52423
2024-10-24 11:48:52.015360; 8330; 52137
2024-10-24 11:48:52.015370; 8335; 51860
2024-10-24 11:48:52.015380; 8335; 51578
2024-10-24 11:48:52.015390; 8336; 51296
2024-10-24 11:48:52.015400; 8342; 51015
2024-10-24 11:48:52.015410; 8346; 50735
2024-10-24 11:48:52.015420; 8349; 50449
2024-10-24 11:48:52.015430; 8351; 50165
2024-10-24 11:48:52.015440; 8356; 49889
2024-10-24 11:48:52.015450; 8353; 49606
2024-10-24 11:48:52.015460; 8360; 49328
2024-10-24 11:48:52.015470; 8367; 49043
2024-10-24 11:48:52.015480; 8367; 48766
2024-10-24 11:48:52.015490; 8363; 48483
2024-10-24 11:48:52.015500; 8370; 48198
2024-10-24 11:48:52.015510; 8377; 47914
2024-10-24 11:48:52.015520; 8380; 47636
2024-10-24 11:48:52.015530; 8383; 47352
2024-10-24 11:48:52.015540; 8386; 47073
2024-10-24 11:48:52.015550; 8389; 46790
2024-10-24 11:48:52.015560; 8390; 46502
2024-10-24 11:48:52.015570; 8391; 46220
2024-10-24 11:48:52.015580; 8391; 45941
2024-10-24 11:48:52.015590; 8398; 45661
2024-10-24 11:48:52.015600; 8399; 45379
2024-10-24 11:48:52.015610; 8408; 45095
2024-10-24 11:48:52.015620; 8412; 44819
2024-10-24 11:48:52.015630; 8408; 44533
2024-10-24 11:48:52.015640; 8409; 44251
2024-10-24 11:48:52.015650; 8410; 43973
2024-10-24 11:48:52.015660; 8417; 43692
2024-10-24 11:48:52.015670; 8418; 43412
2024-10-24 11:48:52.015680; 8424; 43125
2024-10-24 11:48:52.015690; 8428; 42841
2024-10-24 11:48:52.015700; 8430; 42561
2024-10-24 11:48:52.015710; 8430; 42285
2024-10-24 11:48:52.015720; 8431; 42006
2024-10-24 11:48:52.015730; 8441; 41721
2024-10-24 11:48:52.015740; 8441; 41437
2024-10-24 11:48:52.015750; 8440; 41154
2024-10-24 11:48:52.015760; 8443; 40873
2024-10-24 11:48:52.015770; 8441; 40595
2024-10-24 11:48:52.015780; 8445; 40312
2024-10-24 11:48:52.015790; 8448; 40025
2024-10-24 11:48:52.015800; 8448; 39741
2024-10-24 11:48:52.015810; 8449; 39456
2024-10-24 11:48:52.015820; 8448; 39178
2024-10-24 11:48:52.015830; 8449; 38900
2024-10-24 11:48:52.015840; 8455; 38619
2024-10-24 11:48:52.015850; 8455; 38336
2024-10-24 11:48:52.015860; 8459; 38057
2024-10-24 11:48:52.015870; 8463; 37780
2024-10-24 11:48:52.015880; 8463; 37493
2024-10-24 11:48:52.015890; 8462; 37212
2024-10-24 11:48:52.015900; 8462; 36925
2024-10-24 11:48:52.015910; 8464; 36648
2024-10-24 11:48:52.015920; 8472; 36367
2024-10-24 11:48:52.015930; 8476; 36087
2024-10-24 11:48:52.015940; 8479; 35807
2024-10-24 11:48:52.015950; 8479; 35520
2024-10-24 11:48:52.015960; 8473; 35241
2024-10-24 11:48:52.015970; 8478; 34955
2024-10-24 11:48:52.015980; 8481; 34679
2024-10-24 11:48:52.015990; 8480; 34396
2024-10-24 11:48:52.016000; 8478; 34112
2024-10-24 11:48:52.016010; 8486; 33834
2024-10-24 11:48:52.016020; 8490; 33550
2024-10-24 11:48:52.016030; 8491; 33269
2024-10-24 11:48:52.016040; 8489; 32984
2024-10-24 11:48:52.016050; 8494; 32705
2024-10-24 11:48:52.016060; 8489; 32425
2024-10-24 11:48:52.016070; 8496; 32147
2024-10-24 11:48:52.016080; 8496; 31860
2024-10-24 11:48:52.016090; 8495; 31579
2024-10-24 11:48:52.016100; 8491; 31292
2024-10-24 11:48:52.016110; 8496; 31010
2024-10-24 11:48:52.016120; 8494; 30732
2024-10-24 11:48:52.016130; 8496; 30456
2024-10-24 11:48:52.016140; 8497; 30171
2024-10-24 11:48:52.016150; 8499; 29887
2024-10-24 11:48:52.016160; 8501; 29608
2024-10-24 11:48:52.016170; 8502; 29325
2024-10-24 11:48:52.016180; 8502; 29047
2024-10-24 11:48:52.016190; 8502; 28763
2024-10-24 11:48:52.016200; 8503; 28484
2024-10-24 11:48:52.016210; 8501; 28204
2024-10-24 11:48:52.016220; 8508; 27924
2024-10-24 11:48:52.016230; 8503; 27637
2024-10-24 11:48:52.016240; 8499; 27359
2024-10-24 11:48:52.016250; 8510; 27077
2024-10-24 11:48:52.016260; 8512; 26793
2024-10-24 11:48:52.016270; 8507; 26508
2024-10-24 11:48:52.016280; 8509; 26225
2024-10-24 11:48:52.016290; 8506; 25945
2024-10-24 11:48:52.016300; 8507; 25664
2024-10-24 11:48:52.016310; 8511; 25385
2024-10-24 11:48:52.016320; 8506; 25105
2024-10-24 11:48:52.016330; 8511; 24828
2024-10-24 11:48:52.016340; 8514; 24543
2024-10-24 11:48:52.016350; 8518; 24252
2024-10-24 11:48:52.016360; 8521; 23978
2024-10-24 11:48:52.016370; 8519; 23697
2024-10-24 11:48:52.016380; 8520; 23416
2024-10-24 11:48:52.016390; 8516; 23130
2024-10-24 11:48:52.016400; 8522; 22848
2024-10-24 11:48:52.016410; 8522; 22564
2024-10-24 11:48:52.016420; 8519; 22276
2024-10-24 11:48:52.016430; 8522; 21997
2024-10-24 11:48:52.016440; 8523; 21715
2024-10-24 11:48:52.016450; 8526; 21438
2024-10-24 11:48:52.016460; 8530; 21152
2024-10-24 11:48:52.016470; 8526; 20870
2024-10-24 11:48:52.016480; 8525; 20590
2024-10-24 11:48:52.016490; 8526; 20313
2024-10-24 11:48:52.016500; 8524; 20028
2024-10-24 11:48:52.016510; 8524; 19741
2024-10-24 11:48:52.016520; 8523; 19462
2024-10-24 11:48:52.016530; 8525; 19180
2024-10-24 11:48:52.016540; 8525; 18896
2024-10-24 11:48:52.016550; 8527; 18616
2024-10-24 11:48:52.016560; 8526; 18335
2024-10-24 11:48:52.016570; 8528; 18056
2024-10-24 11:48:52.016580; 8533; 17773
2024-10-24 11:48:52.016590; 8536; 17493
2024-10-24 11:48:52.016600; 8530; 17212
2024-10-24 11:48:52.016610; 8533; 16927
2024-10-24 11:48:52.016620; 8535; 16642
2024-10-24 11:48:52.016630; 8529; 16365
2024-10-24 11:48:52.016640; 8530; 16084
2024-10-24 11:48:52.016650; 8527; 15799
2024-10-24 11:48:52.016660; 8533; 15513
2024-10-24 11:48:52.016670; 8536; 15230
2024-10-24 11:48:52.016680; 8539; 14947
2024-10-24 11:48:52.016690; 8537; 14671
2024-10-24 11:48:52.016700; 8535; 14388
2024-10-24 11:48:52.016710; 8536; 14106
2024-10-24 11:48:52.016720; 8537; 13822
2024-10-24 11:48:52.016730; 8539; 13537
2024-10-24 11:48:52.016740; 8539; 13255
2024-10-24 11:48:52.016750; 8536; 12976
2024-10-24 11:48:52.016760; 8537; 12700
2024-10-24 11:48:52.016770; 8540; 12416
2024-10-24 11:48:52.016780; 8544; 12135
2024-10-24 11:48:52.016790; 8547; 11850
2024-10-24 11:48:52.016800; 8544; 11569
2024-10-24 11:48:52.016810; 8541; 11286
2024-10-24 11:48:52.016820; 8541; 11007
2024-10-24 11:48:52.016830; 8547; 10723
2024-10-24 11:48:52.016840; 8548; 10439
2024-10-24 11:48:52.016850; 8552; 10160
2024-10-24 11:48:52.016860; 8545; 9880
2024-10-24 11:48:52.016870; 8547; 9597
2024-10-24 11:48:52.016880; 8549; 9313
2024-10-24 11:48:52.016890; 8548; 9024
2024-10-24 11:48:52.016900; 8552; 8747
2024-10-24 11:48:52.016910; 8550; 8463
2024-10-24 11:48:52.016920; 8551; 8185
2024-10-24 11:48:52.016930; 8547; 7902
2024-10-24 11:48:52.016940; 8549; 7623
2024-10-24 11:48:52.016950; 8554; 7343
2024-10-24 11:48:52.016960; 8551; 7063
2024-10-24 11:48:52.016970; 8557; 6777
2024-10-24 11:48:52.016980; 8555; 6492
2024-10-24 11:48:52.016990; 8552; 6213
2024-10-24 11:48:52.017000; 8559; 5936
2024-10-24 11:48:52.017010; 8564; 5656
2024-10-24 11:48:52.017020; 8567; 5375
2024-10-24 11:48:52.017030; 8565; 5088
2024-10-24 11:48:52.017040; 8559; 4806
2024-10-24 11:48:52.017050; 8560; 4523
2024-10-24 11:48:52.017060; 8562; 4243
2024-10-24 11:48:52.017070; 8567; 3964
2024-10-24 11:48:52.017080; 8566; 3680
2024-10-24 11:48:52.017090; 8569; 3399
2024-10-24 11:48:52.017100; 8569; 3113
2024-10-24 11:48:52.017110; 8573; 2824
2024-10-24 11:48:52.017120; 8570; 2546
2024-10-24 11:48:52.017130; 8566; 2265
2024-10-24 11:48:52.017140; 8574; 1988
2024-10-24 11:48:52.017150; 8573; 1708
2024-10-24 11:48:52.017160; 8575; 1425
2024-10-24 11:48:52.017170; 8577; 1151
2024-10-24 11:48:52.017180; 8572; 880
