system time [s] = value * gain + (offset); current [A] = value * gain + offset; voltage [V] = value * gain + offset
2024-10-24 11:50:06.013980; 9537; 91107
2024-10-24 11:50:06.013990; 9537; 90825
2024-10-24 11:50:06.014000; 9537; 90541
2024-10-24 11:50:06.014010; 9536; 90260
2024-10-24 11:50:06.014020; 9541; 89977
2024-10-24 11:50:06.014030; 9537; 89696
2024-10-24 11:50:06.014040; 9542; 89414
2024-10-24 11:50:06.014050; 9543; 89131
2024-10-24 11:50:06.014060; 9543; 88856
2024-10-24 11:50:06.014070; 9549; 88571
2024-10-24 11:50:06.014080; 9553; 88296
2024-10-24 11:50:06.014090; 9559; 88008
2024-10-24 11:50:06.014100; 9557; 87725
2024-10-24 11:50:06.014110; 9565; 87452
2024-10-24 11:50:06.014120; 9567; 87163
2024-10-24 11:50:06.014130; 9574; 86886
2024-10-24 11:50:06.014140; 9572; 86599
2024-10-24 11:50:06.014150; 9571; 86320
2024-10-24 11:50:06.014160; 9577; 86034
2024-10-24 11:50:06.014170; 9579; 85754
2024-10-24 11:50:06.014180; 9579; 85468
2024-10-24 11:50:06.014190; 9584; 85187
2024-10-24 11:50:06.014200; 9583; 84907
2024-10-24 11:50:06.014210; 9579; 84631
2024-10-24 11:50:06.014220; 9587; 84344
2024-10-24 11:50:06.014230; 9591; 84064
2024-10-24 11:50:06.014240; 9592; 83777
2024-10-24 11:50:06.014250; 9593; 83500
2024-10-24 11:50:06.014260; 9602; 83221
2024-10-24 11:50:06.014270; 9603; 82941
2024-10-24 11:50:06.014280; 9606; 82659
2024-10-24 11:50:06.014290; 9610; 82377
2024-10-24 11:50:06.014300; 9611; 82092
2024-10-24 11:50:06.014310; 9616; 81806
2024-10-24 11:50:06.014320; 9617; 81523
2024-10-24 11:50:06.014330; 9619; 81245
2024-10-24 11:50:06.014340; 9624; 80964
2024-10-24 11:50:06.014350; 9634; 80686
2024-10-24 11:50:06.014360; 9633; 80408
2024-10-24 11:50:06.014370; 9637; 80123
2024-10-24 11:50:06.014380; 9633; 79839
2024-10-24 11:50:06.014390; 9639; 79553
2024-10-24 11:50:06.014400; 9644; 79274
2024-10-24 11:50:06.014410; 9649; 78994
2024-10-24 11:50:06.014420; 9652; 78710
2024-10-24 11:50:06.014430; 9660; 78428
2024-10-24 11:50:06.014440; 9657; 78148
2024-10-24 11:50:06.014450; 9661; 77866
2024-10-24 11:50:06.014460; 9665; 77590
2024-10-24 11:50:06.014470; 9668; 77310
2024-10-24 11:50:06.014480; 9670; 77024
2024-10-24 11:50:06.014490; 9672; 76744
2024-10-24 11:50:06.014500; 9676; 76463
2024-10-24 11:50:06.014510; 9680; 76177
2024-10-24 11:50:06.014520; 9683; 75892
2024-10-24 11:50:06.014530; 9687; 75611
2024-10-24 11:50:06.014540; 9692; 75329
2024-10-24 11:50:06.014550; 9691; 75043
2024-10-24 11:50:06.014560; 9695; 74767
2024-10-24 11:50:06.014570; 9705; 74481
2024-10-24 11:50:06.014580; 9708; 74201
2024-10-24 11:50:06.014590; 9709; 73921
2024-10-24 11:50:06.014600; 9711; 73640
2024-10-24 11:50:06.014610; 9712; 73362
2024-10-24 11:50:06.014620; 9719; 73078
2024-10-24 11:50:06.014630; 9727; 72801
2024-10-24 11:50:06.014640; 9729; 72517
2024-10-24 11:50:06.014650; 9735; 72231
2024-10-24 11:50:06.014660; 9743; 71951
2024-10-24 11:50:06.014670; 9741; 71664
2024-10-24 11:50:06.014680; 9745; 71385
2024-10-24 11:50:06.014690; 9754; 71105
2024-10-24 11:50:06.014700; 9756; 70824
2024-10-24 11:50:06.014710; 9760; 70540
2024-10-24 11:50:06.014720; 9762; 70258
2024-10-24 11:50:06.014730; 9765; 69975
2024-10-24 11:50:06.014740; 9775; 69696
2024-10-24 11:50:06.014750; 9775; 69415
2024-10-24 11:50:06.014760; 9778; 69138
2024-10-24 11:50:06.014770; 9786; 68858
2024-10-24 11:50:06.014780; 9790; 68576
2024-10-24 11:50:06.014790; 9792; 68292
2024-10-24 11:50:06.014800; 9797; 68006
2024-10-24 11:50:06.014810; 9796; 67726
2024-10-24 11:50:06.014820; 9804; 67445
2024-10-24 11:50:06.014830; 9809; 67159
2024-10-24 11:50:06.014840; 9811; 66881
2024-10-24 11:50:06.014850; 9824; 66602
2024-10-24 11:50:06.014860; 9827; 66318
2024-10-24 11:50:06.014870; 9828; 66032
2024-10-24 11:50:06.014880; 9830; 65750
2024-10-24 11:50:06.014890; 9837; 65472
2024-10-24 11:50:06.014900; 9848; 65188
2024-10-24 11:50:06.014910; 9849; 64912
2024-10-24 11:50:06.014920; 9852; 64632
2024-10-24 11:50:06.014930; 9853; 64349
2024-10-24 11:50:06.014940; 9852; 64069
2024-10-24 11:50:06.014950; 9862; 63784
2024-10-24 11:50:06.014960; 9858; 63505
2024-10-24 11:50:06.014970; 9869; 63224
2024-10-24 11:50:06.014980; 9871; 62939
2024-10-24 11:50:06.014990; 9874; 62662
2024-10-24 11:50:06.015000; 9884; 62379
2024-10-24 11:50:06.015010; 9884; 62091
2024-10-24 11:50:06.015020; 9889; 61809
2024-10-24 11:50:06.015030; 9895; 61532
2024-10-24 11:50:06.015040; 9902; 61249
2024-10-24 11:50:06.015050; 9902; 60974
2024-10-24 11:50:06.015060; 9904; 60694
2024-10-24 11:50:06.015070; 9912; 60408
2024-10-24 11:50:06.015080; 9916; 60123
2024-10-24 11:50:06.015090; 9917; 59839
2024-10-24 11:50:06.015100; 9929; 59561
2024-10-24 11:50:06.015110; 9931; 59278
2024-10-24 11:50:06.015120; 9935; 58993
2024-10-24 11:50:06.015130; 9940; 58711
2024-10-24 11:50:06.015140; 9944; 58439
2024-10-24 11:50:06.015150; 9949; 58155
2024-10-24 11:50:06.015160; 9949; 57874
2024-10-24 11:50:06.015170; 9948; 57597
2024-10-24 11:50:06.015180; 9956; 57319
2024-10-24 11:50:06.015190; 9960; 57028
2024-10-24 11:50:06.015200; 9961; 56746
2024-10-24 11:50:06.015210; 9970; 56464
2024-10-24 11:50:06.015220; 9975; 56180
2024-10-24 11:50:06.015230; 9978; 55902
2024-10-24 11:50:06.015240; 9987; 55622
2024-10-24 11:50:06.015250; 9988; 55338
2024-10-24 11:50:06.015260; 9992; 55055
2024-10-24 11:50:06.015270; 9995; 54771
2024-10-24 11:50:06.015280; 9995; 54489
2024-10-24 11:50:06.015290; 10008; 54208
2024-10-24 11:50:06.015300; 10013; 53927
2024-10-24 11:50:06.015310; 10018; 53649
2024-10-24 11:50:06.015320; 10015; 53368
2024-10-24 11:50:06.015330; 10017; 53090
2024-10-24 11:50:06.015340; 10018; 52806
2024-10-24 11:50:06.015350; 10029; 52523
2024-10-24 11:50:06.015360; 10030; 52240
2024-10-24 11:50:06.015370; 10035; 51956
2024-10-24 11:50:06.015380; 10042; 51677
2024-10-24 11:50:06.015390; 10042; 51399
2024-10-24 11:50:06.015400; 10050; 51117
2024-10-24 11:50:06.015410; 10045; 50835
2024-10-24 11:50:06.015420; 10048; 50557
2024-10-24 11:50:06.015430; 10061; 50273
2024-10-24 11:50:06.015440; 10066; 49990
2024-10-24 11:50:06.015450; 10072; 49704
2024-10-24 11:50:06.015460; 10074; 49423
2024-10-24 11:50:06.015470; 10077; 49144
2024-10-24 11:50:06.015480; 10077; 48869
2024-10-24 11:50:06.015490; 10083; 48581
2024-10-24 11:50:06.015500; 10081; 48300
2024-10-24 11:50:06.015510; 10089; 48014
2024-10-24 11:50:06.015520; 10088; 47731
2024-10-24 11:50:06.015530; 10092; 47453
2024-10-24 11:50:06.015540; 10096; 47176
2024-10-24 11:50:06.015550; 10101; 46894
2024-10-24 11:50:06.015560; 10107; 46605
2024-10-24 11:50:06.015570; 10110; 46322
2024-10-24 11:50:06.015580; 10110; 46043
2024-10-24 11:50:06.015590; 10114; 45762
2024-10-24 11:50:06.015600; 10119; 45478
2024-10-24 11:50:06.015610; 10121; 45196
2024-10-24 11:50:06.015620; 10127; 44918
2024-10-24 11:50:06.015630; 10129; 44639
2024-10-24 11:50:06.015640; 10128; 44358
2024-10-24 11:50:06.015650; 10132; 44077
2024-10-24 11:50:06.015660; 10134; 43793
2024-10-24 11:50:06.015670; 10138; 43506
2024-10-24 11:50:06.015680; 10140; 43224
2024-10-24 11:50:06.015690; 10143; 42945
2024-10-24 11:50:06.015700; 10147; 42658
2024-10-24 11:50:06.015710; 10156; 42383
2024-10-24 11:50:06.015720; 10161; 42100
2024-10-24 11:50:06.015730; 10161; 41819
2024-10-24 11:50:06.015740; 10160; 41540
2024-10-24 11:50:06.015750; 10160; 41255
2024-10-24 11:50:06.015760; 10163; 40972
2024-10-24 11:50:06.015770; 10163; 40689
2024-10-24 11:50:06.015780; 10172; 40415
2024-10-24 11:50:06.015790; 10175; 40128
2024-10-24 11:50:06.015800; 10173; 39845
2024-10-24 11:50:06.015810; 10177; 39563
2024-10-24 11:50:06.015820; 10187; 39284
2024-10-24 11:50:06.015830; 10180; 39003
2024-10-24 11:50:06.015840; 10177; 38720
2024-10-24 11:50:06.015850; 10184; 38435
2024-10-24 11:50:06.015860; 10187; 38151
2024-10-24 11:50:06.015870; 10190; 37875
2024-10-24 11:50:06.015880; 10197; 37594
2024-10-24 11:50:06.015890; 10200; 37308
2024-10-24 11:50:06.015900; 10199; 37028
2024-10-24 11:50:06.015910; 10201; 36748
2024-10-24 11:50:06.015920; 10205; 36466
2024-10-24 11:50:06.015930; 10206; 36186
2024-10-24 11:50:06.015940; 10201; 35902
2024-10-24 11:50:06.015950; 10200; 35620
2024-10-24 11:50:06.015960; 10210; 35340
2024-10-24 11:50:06.015970; 10207; 35060
2024-10-24 11:50:06.015980; 10206; 34777
2024-10-24 11:50:06.015990; 10207; 34493
2024-10-24 11:50:06.016000; 10211; 34217
2024-10-24 11:50:06.016010; 10209; 33931
2024-10-24 11:50:06.016020; 10212; 33649
2024-10-24 11:50:06.016030; 10219; 33369
2024-10-24 11:50:06.016040; 10219; 33095
2024-10-24 11:50:06.016050; 10214; 32814
2024-10-24 11:50:06.016060; 10217; 32530
2024-10-24 11:50:06.016070; 10218; 32250
2024-10-24 11:50:06.016080; 10219; 31964
2024-10-24 11:50:06.016090; 10222; 31683
2024-10-24 11:50:06.016100; 10219; 31399
2024-10-24 11:50:06.016110; 10220; 31117
2024-10-24 11:50:06.016120; 10225; 30838
2024-10-24 11:50:06.016130; 10228; 30554
2024-10-24 11:50:06.016140; 10229; 30270
2024-10-24 11:50:06.016150; 10227; 29992
2024-10-24 11:50:06.016160; 10232; 29713
2024-10-24 11:50:06.016170; 10232; 29427
2024-10-24 11:50:06.016180; 10227; 29149
2024-10-24 11:50:06.016190; 10228; 28865
2024-10-24 11:50:06.016200; 10232; 28581
2024-10-24 11:50:06.016210; 10234; 28300
2024-10-24 11:50:06.016220; 10237; 28015
2024-10-24 11:50:06.016230; 10236; 27734
2024-10-24 11:50:06.016240; 10236; 27456
2024-10-24 11:50:06.016250; 10236; 27174
2024-10-24 11:50:06.016260; 10240; 26894
2024-10-24 11:50:06.016270; 10242; 26615
2024-10-24 11:50:06.016280; 10239; 26328
2024-10-24 11:50:06.016290; 10240; 26043
2024-10-24 11:50:06.016300; 10238; 25763
2024-10-24 11:50:06.016310; 10238; 25483
2024-10-24 11:50:06.016320; 10245; 25202
2024-10-24 11:50:06.016330; 10245; 24918
2024-10-24 11:50:06.016340; 10248; 24632
2024-10-24 11:50:06.016350; 10245; 24345
2024-10-24 11:50:06.016360; 10244; 24066
2024-10-24 11:50:06.016370; 10241; 23788
2024-10-24 11:50:06.016380; 10240; 23511
2024-10-24 11:50:06.016390; 10243; 23225
2024-10-24 11:50:06.016400; 10253; 22949
2024-10-24 11:50:06.016410; 10246; 22667
2024-10-24 11:50:06.016420; 10246; 22389
2024-10-24 11:50:06.016430; 10246; 22103
2024-10-24 11:50:06.016440; 10249; 21819
2024-10-24 11:50:06.016450; 10252; 21538
2024-10-24 11:50:06.016460; 10250; 21253
2024-10-24 11:50:06.016470; 10247; 20971
2024-10-24 11:50:06.016480; 10247; 20693
2024-10-24 11:50:06.016490; 10251; 20415
2024-10-24 11:50:06.016500; 10255; 20133
2024-10-24 11:50:06.016510; 10259; 19841
2024-10-24 11:50:06.016520; 10259; 19563
2024-10-24 11:50:06.016530; 10256; 19278
2024-10-24 11:50:06.016540; 10255; 18997
2024-10-24 11:50:06.016550; 10253; 18718
2024-10-24 11:50:06.016560; 10252; 18438
2024-10-24 11:50:06.016570; 10257; 18155
2024-10-24 11:50:06.016580; 10255; 17868
2024-10-24 11:50:06.016590; 10262; 17593
2024-10-24 11:50:06.016600; 10262; 17316
2024-10-24 11:50:06.016610; 10258; 17027
2024-10-24 11:50:06.016620; 10261; 16746
2024-10-24 11:50:06.016630; 10266; 16462
2024-10-24 11:50:06.016640; 10259; 16181
2024-10-24 11:50:06.016650; 10263; 15905
2024-10-24 11:50:06.016660; 10266; 15616
2024-10-24 11:50:06.016670; 10262; 15331
2024-10-24 11:50:06.016680; 10264; 15052
2024-10-24 11:50:06.016690; 10265; 14770
2024-10-24 11:50:06.016700; 10270; 14494
2024-10-24 11:50:06.016710; 10267; 14208
2024-10-24 11:50:06.016720; 10264; 13921
2024-10-24 11:50:06.016730; 10267; 13641
2024-10-24 11:50:06.016740; 10271; 13361
2024-10-24 11:50:06.016750; 10269; 13081
2024-10-24 11:50:06.016760; 10270; 12798
2024-10-24 11:50:06.016770; 10276; 12517
2024-10-24 11:50:06.016780; 10273; 12235
2024-10-24 11:50:06.016790; 10271; 11953
2024-10-24 11:50:06.016800; 10269; 11668
2024-10-24 11:50:06.016810; 10276; 11391
2024-10-24 11:50:06.016820; 10272; 11108
2024-10-24 11:50:06.016830; 10275; 10822
2024-10-24 11:50:06.016840; 10277; 10538
2024-10-24 11:50:06.016850; 10277; 10257
2024-10-24 11:50:06.016860; 10280; 9974
2024-10-24 11:50:06.016870; 10281; 9697
2024-10-24 11:50:06.016880; 10280; 9414
2024-10-24 11:50:06.016890; 10281; 9133
2024-10-24 11:50:06.016900; 10277; 8852
2024-10-24 11:50:06.016910; 10284; 8568
2024-10-24 11:50:06.016920; 10283; 8286
2024-10-24 11:50:06.016930; 10285; 8011
2024-10-24 11:50:06.016940; 10284; 7728
2024-10-24 11:50:06.016950; 10286; 7442
2024-10-24 11:50:06.016960; 10284; 7156
2024-10-24 11:50:06.016970; 10291; 6881
2024-10-24 11:50:06.016980; 10297; 6597
2024-10-24 11:50:06.016990; 10295; 6311
2024-10-24 11:50:06.017000; 10293; 6030
2024-10-24 11:50:06.017010; 10293; 5752
2024-10-24 11:50:06.017020; 10290; 5468
2024-10-24 11:50:06.017030; 10293; 5186
2024-10-24 11:50:06.017040; 10296; 4907
2024-10-24 11:50:06.017050; 10295; 4624
2024-10-24 11:50:06.017060; 10298; 4338
2024-10-24 11:50:06.017070; 10299; 4066
2024-10-24 11:50:06.017080; 10301; 3783
2024-10-24 11:50:06.017090; 10304; 3500
2024-10-24 11:50:06.017100; 10301; 3213
2024-10-24 11:50:06.017110; 10306; 2931
2024-10-24 11:50:06.017120; 10302; 2644
2024-10-24 11:50:06.017130; 10301; 2367
2024-10-24 11:50:06.017140; 10306; 2090
2024-10-24 11:50:06.017150; 10310; 1808
2024-10-24 11:50:06.017160; 10316; 1527
2024-10-24 11:50:06.017170; 10311; 1241
2024-10-24 11:50:06.017180; 10308; 980
