V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,75;1,507328;1,536565;3,275965e-05;2,75078;-1,610685e-05;0,8801796795939413
2,75;1,507328;1,533215;6,55283e-05;2,75079;-3,281845e-05;0,8985648585414397
2,75;1,507328;1,531055;0,0001310505;2,7508;-6,63409e-05;0,9096110837711792
2,75;1,507328;1,53073;0,000262138;2,75079;-0,00013340999999999998;0,9146554010658898
2,75;1,507328;1,52545;0,000524288;2,75079;-0,000266852;0,9177237649979839
2,75;1,507328;1,52082;0,00104765;2,75079;-0,000532799;0,9197793225670429
2,75;1,507328;1,51856;0,00209623;2,75079;-0,0010604;0,9164589413993831
2,75;1,507328;1,508295;0,00419358;2,7508049999999997;-0,002058065;0,8950832427494557
2,75;1,507328;1,50591;0,00838785;2,75079;-0,00411178;0,8954338498458919
2,75;1,376256;1,40226;1,63745e-05;2,75078;-6,89165e-06;0,8256064921009216
2,75;1,376256;1,402705;3,27597e-05;2,75079;-1,4625949999999998e-05;0,8754136144460055
2,75;1,376256;1,398615;6,552740000000001e-05;2,750795;-2,97268e-05;0,8922303907684912
2,75;1,376256;1,3978899999999999;0,000131053;2,75078;-6,02446e-05;0,9045785108524224
2,75;1,376256;1,39546;0,000262142;2,75079;-0,0001209975;0,9100128713762256
2,75;1,376256;1,39267;0,000524285;2,75081;-0,000242432;0,9133450635011872
2,75;1,376256;1,38844;0,00104764;2,75081;-0,000484079;0,9154684310053887
2,75;1,376256;1,38619;0,00209617;2,750795;-0,000962063;0,9107320085485535
2,75;1,376256;1,3776000000000002;0,004193555;2,7507849999999996;-0,00186859;0,8897442499541893
2,75;1,376256;1,382255;0,008387755;2,750825;-0,00375362;0,8905942338641821
2,75;1,245184;1,26872;1,63743e-05;2,75077;-6,155335e-06;0,8151293496923382
2,75;1,245184;1,2677450000000001;3,27603e-05;2,75078;-1,30488e-05;0,8643587454042452
2,75;1,245184;1,2638850000000001;6,552835e-05;2,75079;-2,671275e-05;0,8871209723567317
2,75;1,245184;1,263825;0,000131053;2,75078;-5,4112e-05;0,8986767000150787
2,75;1,245184;1,26186;0,000262139;2,75079;-0,0001088575;0,9052076717940825
2,75;1,245184;1,25878;0,000524285;2,75077;-0,000217928;0,9082848867968469
