V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
4,0;0,55;0,545469;0,000600004;4,0006;-6,915360000000001e-05;0,8453572442705332
4,0;0,55;0,54547;0,000799995;4,0006;-9,23332e-05;0,8464938152669814
4,0;0,55;0,543775;0,00099996;4,00058;-0,000115161;0,8473502600767763
4,0;0,55;0,53215;0,00199917;4,0006;-0,00022704;0,8537351914112348
4,0;0,55;0,527465;0,00299921;4,0006;-0,00033643;0,8508058626915527
4,0;0,55;0,524105;0,0039993500000000005;4,00062;-0,000442733;0,8450568609656854
4,0;0,55;0,522004;0,004999565;4,00063;-0,000547623;0,83952832211894
4,0;0,55;0,5204115;0,005999485;4,00064;-0,000651238;0,8343988917474463
4,0;0,55;0,518157;0,00799958;4,00065;-0,000854118;0,8243687225643956
4,0;0,55;0,516958;0,0099993;4,00061;-0,00105442;0,8161255967202992
4,0;0,55;0,544968;0,01999685;4,00058;-0,00228889;0,8403049418624731
4,0;0,55;0,55588;0,0299982;4,00061;-0,00347083;0,8325494716737886
4,0;0,55;0,571872;0,0399984;4,0006;-0,00473669;0,8283738060918803
4,0;0,55;0,569559;0,0499998;4,00061;-0,00572859;0,8047331184847233
2,0;0,6;0,605267;9,99964e-06;2,00073;-1,90275e-06;0,6290016536290983
2,0;0,6;0,605429;1,99901e-05;2,00075;-4,43003e-06;0,732293767352595
2,0;0,6;0,6054575;2,99908e-05;2,0007650000000003;-6,98747e-06;0,7699286009849167
2,0;0,6;0,605448;3,99928e-05;2,00072;-9,52376e-06;0,7869565446322133
2,0;0,6;0,6055305;4,9993150000000004e-05;2,00072;-1,2059699999999999e-05;0,7970396461471477
2,0;0,6;0,605503;5,9993350000000004e-05;2,000725;-1,45944e-05;0,8038573844691212
2,0;0,6;0,605538;7,99932e-05;2,00073;-1,96933e-05;0,8133447591838783
2,0;0,6;0,605555;9,99916e-05;2,00073;-2,47715e-05;0,8185164555048223
2,0;0,6;0,605485;0,000199984;2,00074;-5,01832e-05;0,8291424615240099
2,0;0,6;0,605484;0,000299999;2,00072;-7,56129e-05;0,8328646793164959
2,0;0,6;0,605421;0,000399993;2,00074;-0,0001010045;0,8344823883854384
2,0;0,6;0,6053155;0,000500008;2,000755;-0,0001264145;0,8356443172416127
2,0;0,6;0,5970530000000001;0,000600002;2,000725;-0,000149758;0,8365104226210973
2,0;0,6;0,595478;0,00079999;2,00072;-0,000199425;0,8375707795558472
2,0;0,6;0,595602;0,000999957;2,00072;-0,000249533;0,8382042348581717
2,0;0,6;0,600136;0,00199916;2,00074;-0,000503789;0,8400975901859021
2,0;0,6;0,6018435;0,0029993199999999998;2,00077;-0,0007586425000000001;0,8408755646447009
2,0;0,6;0,5947255;0,003999355;2,00074;-0,00100005;0,8412323433321538
2,0;0,6;0,5966119999999999;0,004999605;2,00073;-0,001254715;0,8415777091028936
2,0;0,6;0,598436;0,00599929;2,00073;-0,001510935;0,841995458610969
2,0;0,6;0,601358;0,00799944;2,00075;-0,00202612;0,8426286413412323
2,0;0,6;0,5980495;0,009999245;2,00073;-0,0025185;0,8426248694330414
2,0;0,6;0,599548;0,0199962;2,00075;-0,00483401;0,8067443500685958
2,0;0,6;0,612353;0,0299981;2,00074;-0,00726537;0,7913276999991394
2,0;0,6;0,620413;0,0399983;2,00074;-0,00954533;0,7695320920285429
2,0;0,6;0,609359;0,0499999;2,00072;-0,0113038;0,7422815364786495
2,5;0,6;0,6059479999999999;9,999685e-06;2,5008049999999997;-1,41668e-06;0,5847392388891814
2,5;0,6;0,606049;1,999115e-05;2,50082;-3,49337e-06;0,7210640768982717
2,5;0,6;0,606051;2,99923e-05;2,50082;-5,56427e-06;0,7655379573772588
2,5;0,6;0,606081;3,99913e-05;2,50083;-7,64936e-06;0,7893569862356026
2,5;0,6;0,606084;4,99919e-05;2,50081;-9,7223e-06;0,802446567072869
2,5;0,6;0,606101;5,99925e-05;2,50081;-1,18048e-05;0,8118962442901162
