V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
3,25;9e-07;3,2491;1,08907e-06;1,80425;-9,00018e-07;0,45891160056000907
3,25;9e-07;3,24931;1,42656e-06;1,80332;-9,00009e-07;0,350137367423815
3,25;1e-06;3,2492;1,20124e-06;1,80713;-9,9999e-07;0,4629976884846305
3,25;1e-06;3,24916;1,2027e-06;1,80678;-9,99991e-07;0,4623522302109768
3,25;1e-06;3,24931;1,2999e-06;1,80784;-9,99998e-07;0,4280140563228062
3,25;1e-06;3,24939;1,35141e-06;1,80558;-9,99992e-07;0,4111727203996978
3,25;1e-06;3,24929;1,20232e-06;1,80484;-9,99983e-07;0,46197957929907973
3,25;1e-06;3,24885;1,19969e-06;1,80553;-9,99978e-07;0,46322976262996635
3,25;1e-06;3,2489;1,23824e-06;1,80655;-9,99984e-07;0,44905740657395304
3,25;1e-06;3,24958;1,34662e-06;1,80783;-9,99997e-07;0,4131273932035648
3,25;1e-06;3,2494;1,47637e-06;1,80527;-9,99992e-07;0,3763052720948599
3,25;1e-06;3,24909;1,07858e-06;1,80538;-9,99982e-07;0,5151654217838473
3,25;2e-06;3,24919;1,99992e-06;1,80594;-2,00018e-06;0,5558846301974534
3,25;2e-06;3,24914;1,80785e-06;1,80612;-2,0002e-06;0,6150199538999102
3,25;2e-06;3,24885;2,06691e-06;1,80551;-2,00018e-06;0,5377962279123685
3,25;2e-06;3,24924;1,98993e-06;1,80706;-2,0002e-06;0,5590187891846158
3,25;2e-06;3,24892;2,1246e-06;1,8048;-2,00021e-06;0,5229840955503167
3,25;2e-06;3,24902;1,87372e-06;1,80667;-2,0002e-06;0,5936017585120213
3,25;2e-06;3,2491;1,75702e-06;1,80602;-2,00018e-06;0,6327787009910825
3,25;2e-06;3,24879;2,077e-06;1,80501;-2,0002e-06;0,5350506537167365
3,25;2e-06;3,24917;1,83959e-06;1,80671;-2,00019e-06;0,6045973304584348
3,25;2e-06;3,24892;1,93168e-06;1,80479;-2,00022e-06;0,5752150500673064
3,25;3e-06;3,24893;2,65496e-06;1,80586;-3,00042e-06;0,6281564065218277
3,25;3e-06;3,2492;2,80873e-06;1,80568;-3,00043e-06;0,5936600842166194
3,25;3e-06;3,24912;2,21143e-06;1,80553;-3,00044e-06;0,7539641688867748
3,25;3e-06;3,24928;2,57579e-06;1,80712;-3,00041e-06;0,6478433519297024
3,25;3e-06;3,24919;2,56993e-06;1,80549;-3,00042e-06;0,6487550283300819
3,25;3e-06;3,24909;2,21146e-06;1,80611;-3,00041e-06;0,754195560303781
3,25;3e-06;3,24913;2,67829e-06;1,80569;-3,00042e-06;0,6225877290964235
3,25;3e-06;3,24891;2,47762e-06;1,80593;-3,00044e-06;0,6731525265024634
3,25;3e-06;3,24938;2,58064e-06;1,80698;-3,00039e-06;0,6465515057135709
3,25;3e-06;3,24915;2,59937e-06;1,80516;-3,00039e-06;0,6412915938401332
3,25;4e-06;3,24916;3,31152e-06;1,80641;-4,00045e-06;0,6716247549346717
3,25;4e-06;3,24918;2,97354e-06;1,80594;-4,00044e-06;0,7477622253224971
3,25;4e-06;3,24907;3,62685e-06;1,80612;-4,00042e-06;0,6131454773326082
3,25;4e-06;3,24933;2,96595e-06;1,80522;-4,00042e-06;0,7493385585749572
3,25;4e-06;3,24914;3,09802e-06;1,80588;-4,00043e-06;0,7176999596658489
3,25;4e-06;3,24919;3,47696e-06;1,80602;-4,00044e-06;0,6395220368242406
3,25;4e-06;3,24922;2,99234e-06;1,80602;-4,00044e-06;0,7430880216684953
3,25;4e-06;3,24903;3,67356e-06;1,80578;-4,00044e-06;0,605245739202599
3,25;4e-06;3,24909;3,38867e-06;1,80564;-4,00042e-06;0,6560632900368705
3,25;4e-06;3,24919;3,04387e-06;1,8059;-4,00044e-06;0,7304664114367143
3,25;5e-06;3,24922;3,82179e-06;1,80579;-5,00039e-06;0,7271519684879747
3,25;5e-06;3,24923;3,78851e-06;1,80618;-5,00042e-06;0,7337001708229361
3,25;5e-06;3,24926;3,44632e-06;1,80603;-5,00042e-06;0,8064758725300275
3,25;5e-06;3,24923;3,81033e-06;1,8058;-5,00038e-06;0,7293392962344654
3,25;5e-06;3,24924;3,74499e-06;1,80551;-5,00037e-06;0,7419413667185885
3,25;5e-06;3,2493;3,7595e-06;1,80579;-5,00038e-06;0,7391802481017252
3,25;5e-06;3,24934;3,80733e-06;1,8057;-5,00036e-06;0,7298459337404007
3,25;5e-06;3,24925;3,97822e-06;1,80591;-5,00037e-06;0,698596362131407
3,25;5e-06;3,24924;3,48137e-06;1,80582;-5,00036e-06;0,7982588783176667
3,25;5e-06;3,24929;3,75613e-06;1,80567;-5,00035e-06;0,7397921142486391
3,25;6e-06;3,24935;4,35743e-06;1,80614;-6,00042e-06;0,7654311782655528
3,25;6e-06;3,24942;4,53124e-06;1,80614;-6,00041e-06;0,7360535682142944
3,25;6e-06;3,24938;4,5324e-06;1,80572;-6,00042e-06;0,7357043506491591
3,25;6e-06;3,24941;4,75988e-06;1,80582;-6,00041e-06;0,7005753753639189
3,25;6e-06;3,24943;4,68724e-06;1,80585;-6,00041e-06;0,711439907333823
3,25;6e-06;3,24935;4,50172e-06;1,80651;-6,00041e-06;0,7410479729739252
3,25;6e-06;3,24946;4,15981e-06;1,80649;-6,00041e-06;0,8019213906282162
3,25;6e-06;3,24946;4,67629e-06;1,80558;-6,00041e-06;0,712992612935732
3,25;6e-06;3,24944;4,72307e-06;1,80597;-6,00042e-06;0,7060887258647736
3,25;6e-06;3,24943;4,65524e-06;1,80596;-6,00042e-06;0,7163751547613844
3,25;7e-06;3,24943;5,03155e-06;1,80542;-7,0002e-06;0,773000400481826
3,25;7e-06;3,24948;4,70391e-06;1,80576;-7,00021e-06;0,826986128896515
3,25;7e-06;3,24944;5,57021e-06;1,80555;-7,00018e-06;0,6982945237058611
3,25;7e-06;3,24944;4,57381e-06;1,80609;-7,00015e-06;0,8506679927010625
3,25;7e-06;3,24934;5,37555e-06;1,80595;-7,00016e-06;0,7237617480015455
3,25;7e-06;3,24938;5,41031e-06;1,80573;-7,00016e-06;0,7190152918060582
3,25;7e-06;3,2494;5,15388e-06;1,8064;-7,00017e-06;0,7550662055574142
3,25;7e-06;3,24939;5,56235e-06;1,80563;-7,00015e-06;0,6993200112971372
3,25;7e-06;3,24945;5,03697e-06;1,80578;-7,00016e-06;0,7723134216706017
3,25;7e-06;3,24954;4,99424e-06;1,80575;-7,00018e-06;0,7788889364122621
3,25;8e-06;3,2495;5,60152e-06;1,80599;-7,99987e-06;0,7937355621118742
3,25;8e-06;3,24951;5,8737e-06;1,80638;-7,99989e-06;0,7571178627526521
3,25;8e-06;3,2494;5,75515e-06;1,80594;-7,99989e-06;0,7725516229615739
3,25;8e-06;3,24953;6,07343e-06;1,80571;-7,9999e-06;0,731944211101957
3,25;8e-06;3,24955;5,68347e-06;1,80554;-7,9999e-06;0,7820866575538709
3,25;8e-06;3,24962;5,6844e-06;1,8063;-7,99988e-06;0,7822690441022735
3,25;8e-06;3,24958;5,60145e-06;1,80557;-7,99988e-06;0,7935423438551986
3,25;8e-06;3,24961;5,81587e-06;1,80607;-7,99989e-06;0,7644915004444073
3,25;8e-06;3,24958;5,90863e-06;1,8058;-7,99993e-06;0,7523879081349755
3,25;8e-06;3,24954;5,47952e-06;1,80603;-7,99991e-06;0,8114199056984648
3,25;9e-06;3,24955;6,73037e-06;1,80612;-8,99974e-06;0,7432148882355101
3,25;9e-06;3,24954;6,23509e-06;1,80597;-8,99973e-06;0,8021865909860844
3,25;9e-06;3,24951;6,75244e-06;1,80558;-8,99975e-06;0,7405741851286489
3,25;9e-06;3,24955;6,38493e-06;1,80597;-8,99974e-06;0,7833595289528861
3,25;9e-06;3,2496;6,49814e-06;1,80594;-8,99976e-06;0,7696889923356276
3,25;9e-06;3,24957;6,6172e-06;1,80618;-8,99976e-06;0,7559477858450961
3,25;9e-06;3,24954;6,20726e-06;1,80564;-8,99977e-06;0,805639504370944
3,25;9e-06;3,2496;6,15792e-06;1,80615;-8,99975e-06;0,8123072182038515
3,25;9e-06;3,24948;6,72657e-06;1,806;-8,99977e-06;0,743603837397414
3,25;9e-06;3,24964;6,15739e-06;1,80613;-8,99976e-06;0,8123590453810652
3,25;1e-05;3,24965;7,10271e-06;1,8059;-9,99939e-06;0,7823598124877067
3,25;1e-05;3,24971;6,97579e-06;1,80587;-9,99939e-06;0,7965664040692472
3,25;1e-05;3,24959;6,96361e-06;1,8063;-9,99938e-06;0,7981783523258758
3,25;1e-05;3,24962;7,00433e-06;1,80583;-9,99937e-06;0,7933235089181965
3,25;1e-05;3,24967;6,98205e-06;1,80569;-9,99937e-06;0,7957810916592134
3,25;1e-05;3,24964;7,01193e-06;1,80603;-9,99937e-06;0,792546541162435
3,25;1e-05;3,24964;7,09242e-06;1,80598;-9,99934e-06;0,7835280965365745
3,25;1e-05;3,24963;7,22845e-06;1,80605;-9,99933e-06;0,7688145149234035
3,25;1e-05;3,24956;7,08261e-06;1,80582;-9,99934e-06;0,7845631496740146
3,25;1e-05;3,24964;6,83263e-06;1,80595;-9,99933e-06;0,8133050484553976
3,25;2e-05;3,24953;1,34021e-05;1,80579;-2,00055e-05;0,8295131001222885
3,25;2e-05;3,24956;1,34564e-05;1,80568;-2,00057e-05;0,8261161096345297
3,25;2e-05;3,24959;1,32526e-05;1,80598;-2,00055e-05;0,8389434489975351
3,25;2e-05;3,24957;1,36495e-05;1,80554;-2,00056e-05;0,8143592913975122
3,25;2e-05;3,24955;1,38459e-05;1,80558;-2,00047e-05;0,8027944548157574
3,25;2e-05;3,24955;1,35314e-05;1,8057;-2,00044e-05;0,8214954680384269
3,25;2e-05;3,24951;1,32555e-05;1,80596;-2,00053e-05;0,8387628825533888
3,25;2e-05;3,24949;1,38175e-05;1,80583;-2,00051e-05;0,8045868165164461
3,25;2e-05;3,24953;1,32452e-05;1,80574;-2,00055e-05;0,8393161067941693
3,25;2e-05;3,24955;1,32423e-05;1,80602;-2,00048e-05;0,8395955402869338
3,25;3e-05;3,24966;1,94281e-05;1,8057;-3,00072e-05;0,8582282698879232
3,25;3e-05;3,24973;1,95065e-05;1,80522;-3,00071e-05;0,8545304253909933
3,25;3e-05;3,24967;1,97347e-05;1,80566;-3,00066e-05;0,84485655205372
3,25;3e-05;3,24961;1,98929e-05;1,80579;-3,00071e-05;0,8382275434476641
3,25;3e-05;3,2497;1,93068e-05;1,80553;-3,00075e-05;0,8635370099319811
3,25;3e-05;3,24966;1,96793e-05;1,8058;-3,00073e-05;0,8473230050948313
3,25;3e-05;3,24969;1,98465e-05;1,80564;-3,00069e-05;0,8400912000480696
3,25;3e-05;3,24969;1,98464e-05;1,80637;-3,00067e-05;0,8404294725622025
3,25;3e-05;3,24973;2,00223e-05;1,80628;-3,00068e-05;0,8329971451686713
3,25;3e-05;3,24969;1,97377e-05;1,80583;-3,00075e-05;0,844827808429533
3,25;4e-05;3,2498;2,60616e-05;1,80547;-4,00066e-05;0,8528334212044129
3,25;4e-05;3,24971;2,62518e-05;1,80567;-4,00061e-05;0,8467611129139436
3,25;4e-05;3,24965;2,67025e-05;1,80576;-4,00069e-05;0,8325425084913288
3,25;4e-05;3,24961;2,6109e-05;1,80581;-4,00066e-05;0,8514952251023908
3,25;4e-05;3,24973;2,61123e-05;1,80578;-4,0007e-05;0,8513505454356034
3,25;4e-05;3,2496;2,64457e-05;1,80572;-4,00073e-05;0,8406295997666349
3,25;4e-05;3,24963;2,56928e-05;1,8059;-4,00077e-05;0,8653502656282365
3,25;4e-05;3,24966;2,66528e-05;1,80563;-4,00084e-05;0,8340636231207652
3,25;4e-05;3,24964;2,65566e-05;1,80617;-4,00084e-05;0,8373404741660402
3,25;4e-05;3,24963;2,63283e-05;1,80565;-4,00079e-05;0,8443501695331681
3,25;5e-05;3,24986;3,30818e-05;1,80516;-5,00083e-05;0,8396610516296612
3,25;5e-05;3,24978;3,29008e-05;1,80563;-5,00081e-05;0,8445175835790295
3,25;5e-05;3,24987;3,21667e-05;1,80549;-5,0009e-05;0,8637155929717798
3,25;5e-05;3,24987;3,26918e-05;1,80537;-5,00085e-05;0,8497774990697335
3,25;5e-05;3,24986;3,22037e-05;1,80583;-5,00089e-05;0,8628866317741448
3,25;5e-05;3,24983;3,30716e-05;1,80563;-5,00093e-05;0,8401632625656988
3,25;5e-05;3,24979;3,28623e-05;1,80548;-5,00095e-05;0,845457810172667
3,25;5e-05;3,24977;3,25298e-05;1,8055;-5,00092e-05;0,8541091640003001
3,25;5e-05;3,24981;3,28485e-05;1,80615;-5,00093e-05;0,8461182796179525
3,25;5e-05;3,24982;3,23952e-05;1,80558;-5,00097e-05;0,8576913145793806
3,25;6e-05;3,24988;3,94848e-05;1,80566;-6,00081e-05;0,8444007023161559
3,25;6e-05;3,24987;3,8792e-05;1,80588;-6,00075e-05;0,8595799207382735
3,25;6e-05;3,24993;3,93224e-05;1,80542;-6,00078e-05;0,8477580661617388
3,25;6e-05;3,24993;3,91819e-05;1,80568;-6,00078e-05;0,850920514529378
3,25;6e-05;3,2499;3,92417e-05;1,8056;-6,00073e-05;0,8495869272779676
3,25;6e-05;3,24982;3,91073e-05;1,80572;-6,00072e-05;0,8525829254614739
3,25;6e-05;3,24993;3,9174e-05;1,80552;-6,0007e-05;0,8510053548064755
3,25;6e-05;3,24992;3,90398e-05;1,80562;-6,00067e-05;0,8539763545390712
3,25;6e-05;3,24989;3,90646e-05;1,8052;-6,00062e-05;0,8532364630540954
3,25;6e-05;3,24992;3,88633e-05;1,80538;-6,00068e-05;0,857742143986119
3,25;7e-05;3,24992;4,5767e-05;1,8057;-7,0005e-05;0,8498642129369983
3,25;7e-05;3,24989;4,56872e-05;1,80524;-7,00057e-05;0,8511481242428717
3,25;7e-05;3,24986;4,50053e-05;1,80553;-7,00052e-05;0,8641849447979716
3,25;7e-05;3,2499;4,55602e-05;1,80536;-7,00053e-05;0,853569949816272
3,25;7e-05;3,24996;4,55433e-05;1,80507;-7,00064e-05;0,853747179541612
3,25;7e-05;3,24994;4,57832e-05;1,80569;-7,00066e-05;0,849572979569115
3,25;7e-05;3,24989;4,48952e-05;1,80564;-7,00069e-05;0,8663700725268203
3,25;7e-05;3,24994;4,56852e-05;1,8056;-7,00066e-05;0,851352975539343
3,25;7e-05;3,24993;4,50901e-05;1,80559;-7,00062e-05;0,8625820966117558
3,25;7e-05;3,24993;4,51909e-05;1,80546;-7,00066e-05;0,8606010259005045
3,25;8e-05;3,24993;5,21174e-05;1,80573;-8,00034e-05;0,8529125580262231
3,25;8e-05;3,24992;5,16388e-05;1,80541;-8,00037e-05;0,8606708702512587
3,25;8e-05;3,24993;5,17506e-05;1,80535;-8,00038e-05;0,858781399794634
3,25;8e-05;3,24993;5,18819e-05;1,80535;-8,00033e-05;0,8566026871813865
3,25;8e-05;3,24992;5,17468e-05;1,80525;-8,0003e-05;0,8587909467143203
3,25;8e-05;3,24994;5,20219e-05;1,80515;-8,00039e-05;0,8542065572791231
3,25;8e-05;3,24993;5,17251e-05;1,80657;-8,00039e-05;0,8597864699871478
3,25;8e-05;3,24993;5,16921e-05;1,80547;-8,00037e-05;0,859809355862497
3,25;8e-05;3,24992;5,16737e-05;1,8058;-8,00034e-05;0,8602721485343832
3,25;8e-05;3,24991;5,20445e-05;1,80514;-8,0003e-05;0,8538291699195352
3,25;9e-06;3,2496;6,40092e-06;1,80565;-8,9998e-06;0,7812573661940022
3,25;9e-06;3,24966;6,32084e-06;1,80584;-8,99979e-06;0,7912230350898397
3,25;9e-06;3,24956;6,27135e-06;1,80582;-8,99978e-06;0,7974817487316894
3,25;9e-06;3,24956;6,14469e-06;1,80596;-8,99979e-06;0,8139841811035309
3,25;9e-06;3,24955;6,54131e-06;1,80606;-8,99979e-06;0,7646744772324292
3,25;9e-06;3,2496;6,37e-06;1,80601;-8,99978e-06;0,7852043655850022
3,25;9e-06;3,24962;6,19787e-06;1,80613;-8,99979e-06;0,8070609615184271
3,25;9e-06;3,24955;6,65442e-06;1,80593;-8,99979e-06;0,7516226452813871
3,25;9e-06;3,24962;6,06153e-06;1,80593;-8,9998e-06;0,8251234557825273
3,25;9e-06;3,2496;6,6869e-06;1,80584;-8,99979e-06;0,7479230361186148
3,25;0,0001;3,24992;6,4946e-05;1,80468;-9,99989e-05;0,8550083368749696
3,25;0,0001;3,24993;6,49315e-05;1,80492;-9,99988e-05;0,8553095144792555
3,25;0,0001;3,24994;6,49419e-05;1,80471;-9,99985e-05;0,8550678480722046
3,25;0,0001;3,24993;6,48246e-05;1,80484;-9,9998e-05;0,8566751495511222
3,25;0,0001;3,24995;6,42606e-05;1,80467;-9,99984e-05;0,8641107229082159
3,25;0,0001;3,24993;6,43192e-05;1,8047;-9,99992e-05;0,8633500193686852
3,25;0,0001;3,24993;6,518e-05;1,80464;-9,99989e-05;0,8519173028719809
3,25;0,0001;3,24993;6,49989e-05;1,80451;-9,99991e-05;0,8542310840368379
3,25;0,0001;3,24991;6,48891e-05;1,80469;-9,99997e-05;0,8557722984622766
3,25;0,0001;3,24993;6,45623e-05;1,80481;-9,99993e-05;0,8601524846667161
3,25;0,0002;3,24994;0,00012818;1,8053;-0,000200033;0,866872887516361
3,25;0,0002;3,24994;0,00012856;1,80456;-0,000200032;0,8639519652000353
3,25;0,0002;3,24996;0,000128414;1,80518;-0,000200034;0,8652347286603014
3,25;0,0002;3,24993;0,000128109;1,80533;-0,000200034;0,8673747404181498
3,25;0,0002;3,24994;0,000128573;1,80546;-0,000200032;0,864295451966644
3,25;0,0002;3,24993;0,000128478;1,80476;-0,000200031;0,8645975265044377
3,25;0,0002;3,24993;0,000128578;1,80459;-0,000200031;0,8638437184033967
3,25;0,0002;3,24993;0,000128495;1,80521;-0,000200033;0,8647073359210959
3,25;0,0002;3,24992;0,000128491;1,80544;-0,000200032;0,8648427672957902
3,25;0,0002;3,24992;0,000128545;1,80537;-0,000200033;0,8644502628429384
3,25;0,0003;3,2499;0,000192085;1,8051;-0,000300047;0,8676151067492605
3,25;0,0003;3,2499;0,000192137;1,80545;-0,000300049;0,8675542587236604
3,25;0,0003;3,2499;0,000192131;1,80522;-0,000300048;0,8674679372338904
3,25;0,0003;3,24991;0,000192407;1,80498;-0,000300047;0,8661028757438318
3,25;0,0003;3,2499;0,000192155;1,80544;-0,000300048;0,8674652952834657
3,25;0,0003;3,24991;0,000192188;1,80505;-0,000300045;0,8671176551721184
3,25;0,0003;3,24992;0,000192211;1,80603;-0,000300044;0,8674790555752875
3,25;0,0003;3,24991;0,000192097;1,80542;-0,000300045;0,8677062516718991
3,25;0,0003;3,24992;0,000192025;1,80481;-0,000300044;0,8677327539492112
3,25;0,0003;3,24991;0,000192042;1,80525;-0,000300045;0,8678730315829083
3,25;0,0004;3,24992;0,00025572;1,80515;-0,000400039;0,8689169365593633
3,25;0,0004;3,2499;0,0002557;1,80517;-0,000400041;0,8690042205805124
3,25;0,0004;3,2499;0,000255745;1,80471;-0,000400043;0,8686342524680561
3,25;0,0004;3,24991;0,000255696;1,80522;-0,000400042;0,8690413834896528
3,25;0,0004;3,24991;0,000255631;1,80521;-0,000400039;0,8692510230229619
3,25;0,0004;3,24991;0,000255812;1,80462;-0,00040004;0,8683542565387762
3,25;0,0004;3,24992;0,000255731;1,8049;-0,000400041;0,8687635709543846
3,25;0,0004;3,24991;0,000255751;1,80474;-0,000400041;0,8686212977092154
3,25;0,0004;3,2499;0,000255838;1,80492;-0,000400039;0,8684108502910938
3,25;0,0004;3,24991;0,000255817;1,80475;-0,00040004;0,8683998370586433
3,25;0,0005;3,2499;0,000319451;1,80484;-0,000500046;0,8693094790926073
3,25;0,0005;3,24989;0,000319298;1,80457;-0,000500046;0,869598598213536
3,25;0,0005;3,24987;0,000319351;1,80497;-0,000500047;0,869654092039565
3,25;0,0005;3,2499;0,000319343;1,80464;-0,000500045;0,8695053722996284
3,25;0,0005;3,24989;0,000319568;1,80583;-0,000500047;0,8694722857753507
3,25;0,0005;3,24991;0,000319468;1,80524;-0,000500047;0,8694549351302594
3,25;0,0005;3,2499;0,000319429;1,80497;-0,000500048;0,8694354477709285
3,25;0,0005;3,24991;0,000319392;1,80471;-0,000500047;0,8694064999492063
3,25;0,0005;3,2499;0,000319376;1,80477;-0,000500049;0,8694851142398684
3,25;0,0005;3,24991;0,000319326;1,80504;-0,000500048;0,8697469409106863
3,25;0,0006;3,24987;0,00038321;1,80466;-0,000600043;0,8695107258375562
3,25;0,0006;3,24987;0,000383061;1,80464;-0,000600044;0,8698407507531475
3,25;0,0006;3,24987;0,000383147;1,80525;-0,000600045;0,8699409142084163
3,25;0,0006;3,24987;0,000382924;1,80533;-0,000600044;0,8704846572090978
3,25;0,0006;3,24987;0,000382993;1,80491;-0,000600043;0,8701239036964542
3,25;0,0006;3,24987;0,000383011;1,80454;-0,000600044;0,8699060971966824
3,25;0,0006;3,24987;0,000383256;1,80449;-0,000600041;0,8693215673812417
3,25;0,0006;3,24987;0,000383108;1,80535;-0,000600041;0,87007186761885
3,25;0,0006;3,24987;0,000382976;1,8049;-0,000600041;0,8701548064011464
3,25;0,0006;3,24987;0,000383018;1,80471;-0,000600039;0,8699648992419727
3,25;0,0007;3,24987;0,000446794;1,8058;-0,000700027;0,8705848766462458
3,25;0,0007;3,24988;0,000446873;1,80438;-0,000700029;0,8697463119927838
3,25;0,0007;3,24987;0,000446707;1,80459;-0,000700028;0,8701722130940369
3,25;0,0007;3,24987;0,000446743;1,80455;-0,000700029;0,8700840482986613
3,25;0,0007;3,24988;0,000446555;1,80456;-0,000700031;0,8704549864790045
3,25;0,0007;3,24987;0,000446561;1,80435;-0,000700028;0,87034094412937
3,25;0,0007;3,24987;0,000446453;1,80557;-0,000700026;0,8711376145754595
3,25;0,0007;3,24988;0,000446563;1,80458;-0,000700026;0,8704428225129252
3,25;0,0007;3,24986;0,000446639;1,80449;-0,000700027;0,8702579026473889
3,25;0,0007;3,24987;0,000446611;1,80466;-0,000700028;0,8703930197059115
3,25;0,0008;3,24987;0,000510454;1,80454;-0,000799996;0,8702253463906884
3,25;0,0008;3,24988;0,00051025;1,80606;-0,000799997;0,8713049752827869
3,25;0,0008;3,24989;0,00051022;1,80453;-0,000799998;0,8706164481636338
3,25;0,0008;3,24989;0,000510447;1,80458;-0,000799997;0,8702523023663382
3,25;0,0008;3,24989;0,000510402;1,80474;-0,000799997;0,8704061950908119
3,25;0,0008;3,24989;0,000510362;1,80423;-0,000799999;0,8702306027482736
3,25;0,0008;3,24989;0,00051035;1,80465;-0,000799999;0,8704536472327891
3,25;0,0008;3,24989;0,000510186;1,8056;-0,000799995;0,8711874694517334
3,25;0,0008;3,24988;0,000510481;1,80481;-0,000799996;0,8703068395811269
3,25;0,0008;3,24988;0,000510242;1,80456;-0,000799995;0,8705927973008339
3,25;0,0009;3,24987;0,000573759;1,80462;-0,000899971;0,8710012568103513
3,25;0,0009;3,24988;0,00057373;1,80521;-0,000899973;0,8713293163963447
3,25;0,0009;3,24987;0,00057411;1,80459;-0,000899975;0,8704581412482204
3,25;0,0009;3,24987;0,000573928;1,80546;-0,000899972;0,8711510552692057
3,25;0,0009;3,24987;0,00057371;1,80473;-0,000899973;0,8711306801853677
3,25;0,0009;3,24988;0,000574161;1,80455;-0,000899974;0,8703578847511231
3,25;0,0009;3,24988;0,000573756;1,80445;-0,000899973;0,8709230155336383
3,25;0,0009;3,24986;0,000573799;1,80458;-0,000899972;0,8709248815087093
3,25;0,0009;3,24986;0,000573907;1,8055;-0,000899973;0,8712058816613679
3,25;0,0009;3,24987;0,000574041;1,80456;-0,00089997;0,8705434617404636
3,25;0,001;3,24987;0,000637527;1,80568;-0,000999944;0,8714689045275155
3,25;0,001;3,24987;0,000637513;1,8053;-0,000999944;0,8713046402044106
3,25;0,001;3,24985;0,000637829;1,80499;-0,000999945;0,8707296551963647
3,25;0,001;3,24986;0,000637224;1,80482;-0,000999946;0,8714724564737263
3,25;0,001;3,24987;0,000637348;1,80525;-0,000999946;0,8715078131396492
3,25;0,001;3,24986;0,000637219;1,805;-0,000999945;0,8715653381425557
3,25;0,001;3,24987;0,000637403;1,80463;-0,000999943;0,8711307120457435
3,25;0,001;3,24987;0,000637169;1,80508;-0,000999942;0,8716670663562827
3,25;0,001;3,24988;0,000637767;1,80453;-0,000999942;0,870581727836519
3,25;0,001;3,24988;0,000637363;1,80518;-0,000999941;0,8714464710707458
3,25;0,002;3,24987;0,00127081;1,8051;-0,00200059;0,8744052316429592
3,25;0,002;3,24988;0,00127093;1,80382;-0,00200065;0,8737262020436969
3,25;0,002;3,24988;0,00127101;1,80505;-0,00200066;0,8742713221795592
3,25;0,002;3,24988;0,00127083;1,80504;-0,00200071;0,8744121621072495
3,25;0,002;3,24988;0,00127071;1,80442;-0,00200071;0,8741943637572445
3,25;0,002;3,24988;0,00127115;1,80461;-0,0020006;0,87393573339923
3,25;0,002;3,24988;0,00127198;1,80484;-0,00200063;0,8734898774650595
3,25;0,002;3,24988;0,00127082;1,80407;-0,0020006;0,8739010936653965
3,25;0,002;3,2499;0,00127147;1,80595;-0,00200063;0,874372285576899
3,25;0,002;3,2499;0,00127159;1,80371;-0,00200065;0,8732140798961412
3,25;0,003;3,2499;0,00189577;1,8063;-0,00300073;0,8797538130580784
3,25;0,003;3,24992;0,00189582;1,80527;-0,00300079;0,8792411343715996
3,25;0,003;3,24993;0,00189575;1,80448;-0,0030007;0,8788597592407634
3,25;0,003;3,24993;0,00189633;1,80469;-0,00300071;0,8786961326105771
3,25;0,003;3,24995;0,00189649;1,80541;-0,00300072;0,8789700557095634
3,25;0,003;3,24994;0,00189634;1,80601;-0,00300083;0,8793666573894204
3,25;0,003;3,24993;0,00189646;1,80507;-0,00300076;0,8788355503740573
3,25;0,003;3,24993;0,00189607;1,80439;-0,0030008;0,8786968895511885
3,25;0,003;3,24993;0,00189656;1,8042;-0,00300077;0,8783685840129204
3,25;0,003;3,24992;0,00189591;1,8053;-0,00300082;0,8792227966328148
3,25;0,004;3,24993;0,00252278;1,80601;-0,00400084;0,8812881856382644
3,25;0,004;3,24993;0,00252267;1,80537;-0,00400099;0,8810473271715176
3,25;0,004;3,24992;0,00252247;1,80594;-0,00400102;0,8814046945014493
3,25;0,004;3,24993;0,00252356;1,80679;-0,00400093;0,881416121078361
3,25;0,004;3,24993;0,00252347;1,8064;-0,00400088;0,8812462811920124
3,25;0,004;3,24993;0,0025215;1,80672;-0,00400078;0,8820689676393031
3,25;0,004;3,24993;0,00252238;1,80641;-0,00400081;0,8816165509298486
3,25;0,004;3,24992;0,00252377;1,80634;-0,00400084;0,8811061622821215
3,25;0,004;3,24992;0,00252278;1,80586;-0,00400083;0,8812154982661713
3,25;0,004;3,24992;0,00252075;1,80697;-0,0040008;0,8824606270124177
3,25;0,005;3,24993;0,0031492;1,8062;-0,00500099;0,8825667758893927
3,25;0,005;3,24992;0,00315056;1,80697;-0,00500105;0,8825751873158151
3,25;0,005;3,24992;0,00314997;1,80578;-0,005001;0,882150338405481
3,25;0,005;3,24992;0,00315106;1,80457;-0,00500101;0,881256052733005
3,25;0,005;3,24992;0,0031498;1,80627;-0,00500098;0,88243380569219
3,25;0,005;3,24993;0,0031513;1,8052;-0,00500099;0,8814903345710212
3,25;0,005;3,24993;0,00314946;1,80624;-0,00500097;0,8825099309215786
3,25;0,005;3,24992;0,00315006;1,8065;-0,00500085;0,8824503862180979
3,25;0,005;3,24993;0,00315058;1,80614;-0,00500083;0,8821226704595068
3,25;0,005;3,24992;0,00315076;1,80631;-0,00500086;0,8821633056921616
3,25;0,006;3,24993;0,00377949;1,80689;-0,00600072;0,8827299653685776
3,25;0,006;3,24993;0,00377704;1,80547;-0,00600076;0,8826142664469226
