Time [s],Sheep1,Sheep2
74.036443298,1,1
74.036473766,1,0
74.147342688,0,0
74.147546184,1,0
74.147546612,1,1
74.147557036,1,0
74.258437252,0,0
74.258650428,1,0
74.258650850,1,1
74.258671332,1,0
74.369552520,0,0
74.369753918,1,0
74.369754162,1,1
74.369764572,1,0
74.480647818,0,0
74.480857672,1,0
74.480857916,1,1
74.480888386,1,0
74.591760112,0,0
74.591961518,1,0
74.591961758,1,1
74.591982196,1,0
74.702864676,0,0
74.703065196,1,0
74.703065436,1,1
74.703075844,1,0
74.813952024,0,0
74.814168950,1,0
74.814169196,1,1
74.814189634,1,0
74.925062540,0,0
74.925272844,1,0
74.925273090,1,1
74.925293558,1,0
75.036166074,0,0
75.036376624,1,0
75.036376870,1,1
75.036397316,1,0
75.147270264,0,0
75.147480508,1,0
75.147481118,1,1
75.147511612,1,0
75.258370836,0,0
75.258584184,1,0
75.258584428,1,1
75.258604912,1,0
75.369479816,0,0
75.369687982,1,0
75.369688222,1,1
75.369708670,1,0
75.480578908,0,0
75.480791706,1,0
75.480791946,1,1
75.480812426,1,0
75.591694626,0,0
75.591895812,1,0
75.591896052,1,1
75.591906490,1,0
75.702804070,0,0
75.702999470,1,0
75.703000160,1,1
75.703010588,1,0
75.813902456,0,0
75.814103024,1,0
75.814103478,1,1
75.814113918,1,0
75.925006324,0,0
75.925206818,1,0
75.925207514,1,1
75.925217928,1,0
76.036110138,0,0
76.036310758,1,0
76.036311002,1,1
76.036321432,1,0
76.147211944,0,0
76.147414402,1,0
76.147414640,1,1
76.147435130,1,0
76.258314110,0,0
76.258518556,1,0
76.258519188,1,1
76.258539650,1,0
76.369412196,0,0
76.369621924,1,0
76.369622534,1,1
76.369653010,1,0
76.480521234,0,0
76.480725928,1,0
76.480726388,1,1
76.480746828,1,0
76.591629088,0,0
76.591829564,1,0
76.591829804,1,1
76.591840212,1,0
76.702716854,0,0
76.702933412,1,0
76.702933658,1,1
76.702954094,1,0
76.813834080,0,0
76.814037316,1,0
76.814037740,1,1
76.814058190,1,0
76.924940926,0,0
76.925141150,1,0
76.925141576,1,1
76.925152000,1,0
77.036040038,0,0
77.036244920,1,0
77.036245344,1,1
77.036265788,1,0
77.147147824,0,0
77.147348642,1,0
77.147348882,1,1
77.147359342,1,0
77.258247272,0,0
77.258452388,1,0
77.258452628,1,1
77.258473064,1,0
77.369352928,0,0
77.369556456,1,0
77.369557076,1,1
77.369577514,1,0
77.480452730,0,0
77.480660128,1,0
77.480660742,1,1
77.480691212,1,0
77.591564648,0,0
77.591763634,1,0
77.591763874,1,1
77.591774312,1,0
77.702654874,0,0
77.702867342,1,0
77.702867586,1,1
77.702888024,1,0
77.813761390,0,0
77.813971306,1,0
77.813971534,1,1
77.813991974,1,0
77.924870444,0,0
77.925075060,1,0
77.925075306,1,1
77.925095742,1,0
78.035977828,0,0
78.036178958,1,0
78.036179204,1,1
78.036189642,1,0
78.147068466,0,0
78.147282790,1,0
78.147283030,1,1
78.147303510,1,0
78.258186240,0,0
78.258386376,1,0
78.258386616,1,1
78.258407092,1,0
78.369288536,0,0
78.369490232,1,0
78.369490454,1,1
78.369500908,1,0
78.480381798,0,0
78.480594156,1,0
78.480594776,1,1
78.480625244,1,0
78.591493064,0,0
78.591697870,1,0
78.591698322,1,1
78.591718798,1,0
78.702589310,0,0
78.702801958,1,0
78.702802578,1,1
78.702833096,1,0
78.813703234,0,0
